index,clause_key,confidence,text
76,,0,Addresses for Notices. For the purposes of Section 12(a) of this Agreement:
77,address_for_notices,95,(i)
78,address_for_notices,95,Addresses for notices or communications to Party A: -
79,address_for_notices,95,"HSBC Bank USA, National Association 452 Fifth Avenue New York, NY 10018 Attn: Legal Department Facsimile No.: (212) 525-6509"
80,,0,(ii)
81,address_for_notices,95,Addresses for notices or communications to Party B:
82,address_for_notices,95,U.S. Bank National Association
83,address_for_notices,95,"1 Federal Street, 3rd Floor"
84,address_for_notices,95,"Boston, Massachusetts  02110"
85,address_for_notices,95,Attention:  Structured Finance - SAIL 2005-8
86,address_for_notices,95,Telephone No.:
87,address_for_notices,95,(617) 603-6406
88,address_for_notices,95,Facsimile No:
89,address_for_notices,95,(503) 258-5962
90,address_for_notices,95,With a copy to:
91,address_for_notices,95,"Aurora Loan Services LLC, as Master Servicer"
92,address_for_notices,95,"327 Inverness Drive South, 3rd Floor"
93,address_for_notices,95,"Englewood, CO 80112"
94,address_for_notices,95,Attention:
95,address_for_notices,95,Todd Whittemore
96,address_for_notices,95,Facsimile No.:
97,address_for_notices,95,(720) 945-3123
98,address_for_notices,95,Telephone No.:
99,address_for_notices,95,(720) 945-3422
100,address_for_notices,95,With a copy to:
101,address_for_notices,95,"Wells Fargo Bank, N.A., as Securities Administrator"
102,address_for_notices,95,9062 Old Annapolis Rd.
103,address_for_notices,95,"Columbia, Maryland 21045"
104,address_for_notices,95,Attention: Client Manager - SAIL 2005-8
105,address_for_notices,95,Telephone No.:
106,address_for_notices,95,(410) 884-2000
107,address_for_notices,95,Facsimile No.:
108,address_for_notices,95,(410) 715-2380
109,,0,(b)
110,process_agent,95,Process Agent. For the purposes of Section 13(c) of this Agreement:
111,process_agent,95,"Party A appoints as its Process Agent, not applicable."
112,process_agent,95,"Party B appoints as its Process Agent, not applicable."
113,,0,(c)
114,offices,95,Offices. The provisions of Section 10(a) will not apply to this Agreement.
115,,0,(d)
116,multibranch_party,95,Multibranch Party. For the purpose of Section 10(c) of this Agreement:
117,multibranch_party,95,Party A is not a Multibranch Party.
118,multibranch_party,95,Party B is not a Multibranch Party.
119,,0,(e)
120,calculation_agent,95,Calculation Agent. The Calculation Agent is Party A.
121,,0,(f)
122,credit_support_document,95,Credit Support Document. Credit Support Document means
123,credit_support_document,95,"With respect to Party A, not applicable."
124,credit_support_document,95,"With respect to Party B, the Trust Agreement."
125,,0,(g)
126,credit_support_provider,95,Credit Support Provider.
127,credit_support_provider,95,"Credit Support Provider means in relation to Party A, not applicable."
128,credit_support_provider,95,"Credit Support Provider means in relation to Party B, not applicable."
129,,0,(h)
130,governing_law,95,Governing Law. This Agreement will be governed by and construed in accordance with the laws of the State of New York (without reference to choice of law doctrine other than Sections 5-1401 and 5-1402 of the New York General Obligations Law).
131,,0,(i)
132,netting_of_payments,95,Netting of Payments. Subparagraph (ii) of Section 2(c) of this Agreement will apply to all Transactions (in each case starting from the date of this Agreement).
133,,0,(j)
134,affiliate,95,""" Affiliate"" will have the meaning specified in Section 14 of this Agreement, provided that Party A and Party B shall be deemed to have no Affiliates."
135,,0,(k)
136,jurisdiction,95,"Jurisdiction. Section 13(b) is hereby amended by: (i) deleting in the second line of subparagraph (i) thereof the word ""non-"": and (ii) deleting the final paragraph thereof."
137,,0,(l)
138,waiver_of_right,95,"Waiver of Jury Trial. Each party waives, to the fullest extent permitted by applicable law, any right it may have to a trial by jury in respect of any suit, action or proceeding relating to this Agreement or any Credit Support Document. Each party certifies (i) that no representative, agent or attorney of the other party or any Credit Support Provider has represented, expressly or otherwise, that such other party would not, in the event of such a suit, action or proceeding, seek to enforce the foregoing waiver and (ii) acknowledges that it and the other party have been induced to enter into this Agreement and provide for any Credit Support Document, as applicable, by, among other things, the mutual waivers and certifications in this Section."
139,,0,(m)
140,recording_of_conversations,95,Consent to Recording. Each party consents to the recording of the telephone conversations of trading and marketing personnel of the parties and their Affiliates in connection with this Agreement or any potential transaction.
141,,0,(n)
142,severability,95,"Severability.  If any term, provision, covenant, or condition of this Agreement, or the application thereof to any party or circumstance, shall be held to be illegal, invalid or unenforceable (in whole or in part) for any reason, the remaining terms, provisions, covenants and conditions hereof shall continue in full force and effect as if this Agreement had been executed with the illegal, invalid or unenforceable portion eliminated, so long as this Agreement as so modified continues to express, without material change, the original intentions of the parties as to the subject matter of this Agreement and the deletion of such portion of this Agreement will not substantially impair the respective benefits or expectations of the parties to this Agreement."
143,,0,Part 5.  Other Provisions.
144,,0,(a)
145,,0,"Definitions.  This Agreement, including each Confirmation and each Swap Transaction, is subject to the 2000 ISDA Definitions, as amended, supplemented, updated, and superseded from time to time (the ""Definitions""), as published by the International Swaps and Derivatives Association, Inc."
146,,0,"(""ISDA"") and will be governed in all respects by the Definitions (except that references to ""Swap Transactions"" shall be deemed to be references to ""Transactions""). The Definitions are incorporated by reference in, and made part of, this Agreement and each Confirmation as if set forth in full in this Agreement and such Confirmations. In the event of any inconsistency between the provisions of this Agreement and the Definitions, this Agreement will prevail (and, in the event of any inconsistency between any Confirmation and the Definitions, the Confirmation will control). Any reference in a Confirmation to any Definitions which are amended or supplemented in this Schedule shall be deemed to be a reference to such Definitions as so amended or supplemented, unless the Confirmation states, by specific reference to any such amendment or supplement, that such amendment or supplement will not apply in respect of the Transaction to which such Confirmation relates."
147,,0,(b)
148,credit_rating_downgrade,80,Downgrade Provisions.
149,,0,(1)
150,credit_rating_downgrade,80,"It shall be a collateralization event (""Collateralization Event "") if (A) either (i) the unsecured, long-term senior debt obligations of Party A are rated below ""A1"" by Moody's Investors Service, Inc. (""Moody 's"") or are rated ""A1"" by Moody's and such rating is on watch for possible downgrade to below ""A1"" (but only for so long as it is on watch for possible downgrade) or (ii) the unsecured, short-term debt obligations of Party A are rated below ""P-1"" by Moody's or are rated ""P-1"" by Moody's and such rating is on watch for possible downgrade to below ""P-1"" (but only for so long as it is on watch for possible downgrade), (B) no short-term rating is available from Moody's and the unsecured, long-term senior debt obligations of Party A are rated below ""Aa3"" by Moody's or are rated ""Aa3"" by Moody's and such rating is on watch for possible downgrade to below ""Aa3"" (but only for so long as it is on watch for possible downgrade), (C) or either (i) the unsecured, short-term debt obligations of Party A are rated below ""A-1"" by Standard & Poor's Rating Services, a division of The McGraw-Hill Companies, Inc. (""S &P"") or (ii) if Party A does not have a short-term rating from S&P, the unsecured, long- term senior debt obligations of Party A are rated below ""A+"" by S&P, or (D) the unsecured, long-term senior debt obligations or financial strength ratings of Party A are rated below ""A"" by Fitch, Inc. (""Fitch ""). For the avoidance of doubt, the parties hereby acknowledge and agree that notwithstanding the occurrence of a Collateralization Event, this Agreement and each Transaction hereunder shall continue to be as a Swap Agreement for purposes of the Trust Agreement.  Within 30 days from the date a Collateralization Event has occurred and so long as such Collateralization Event is continuing, Party A shall, at its sole expense, either (i) post collateral according to the terms of an ISDA 1994 New York Law Credit Support Annex, which shall receive prior written confirmation from each of the Rating Agencies (as defined in the Trust Agreement)  that their then-current ratings of the Offered Certificates and the Class B Certificates will not be downgraded or withdrawn by such Rating Agency (the ""Rating Agency Condition ""), or (ii) obtain a substitute counterparty that (a) is reasonably acceptable to Party B and satisfies the Rating Agency Condition, (b) satisfies the Hedge Counterparty Ratings Requirement (as defined herein) and (c) assumes the obligations of Party A under this Agreement (through an assignment and assumption agreement in form and substance reasonably satisfactory to Party B) or replaces the outstanding Transactions hereunder with transactions on identical terms, except that Party A shall be replaced as counterparty, provided that such substitute counterparty, as of the date of such assumption or replacement, will not, as a result thereof, be required to withhold or deduct on account of tax under the Agreement or the new transactions, as applicable, and such assumption or replacement will not lead to a termination event or event of default occurring under the Agreement or new transactions, as applicable."
151,,0,(2)
152,credit_rating_downgrade,80,"It shall be a ratings event (""Ratings Event "") if at any time after the date hereof Party A shall fail to satisfy the Hedge Counterparty Ratings Threshold.  Hedge Counterparty Ratings Threshold shall mean (A) the unsecured,  long-term senior debt obligations of Party A are rated at least ""BBB-"" by S&P, (B) either (i) the unsecured, long-term senior debt obligations of Party A are rated at least ""A2"" by Moody's (and such rating is not on watch for possible downgrade to below ""A2"") and the unsecured, short-term debt obligations of Party A are rated at least ""P-1"" by Moody's (and such rating is not on watch for possible downgrade to below ""P-1"") or (ii) if Party A does not have a short-term rating from Moody's, the unsecured, long-term senior debt obligations of Party A are rated at least ""A1"" by Moody's, and (C) either"
153,,0,"(i) the unsecured, senior debt obligations or financial strength ratings of Party A , are rated at least ""A"" by Fitch or (ii) the unsecured, short-term debt obligations (if any) of Party A , are rated at least ""F1"" by Fitch.  For the avoidance of all doubts, the parties hereby acknowledge and agree that notwithstanding the occurrence of a Ratings Event, this Agreement and each Transaction hereunder shall continue to be a Swap Agreement for purposes of the Trust Agreement."
154,credit_rating_downgrade,80,(3)
155,,0,"Following a Ratings Event and so long as such Ratings Event is continuing, Party A shall take the following actions:"
156,credit_rating_downgrade,80,(a)
157,,0,"Party A, at its sole expense, shall (i) commence actively to seek to obtain a substitute counterparty that (A) satisfies the Rating Agency Condition, (B) satisfies the Hedge Counterparty Ratings Requirement (as defined below) and"
158,credit_rating_downgrade,80,"(C) assumes the obligations of Party A under this Agreement (through an assignment and assumption agreement in form and substance reasonably satisfactory to Party B) or replaces the outstanding Transactions hereunder with transactions on identical terms, except that Party A shall be replaced as counterparty, provided that such substitute counterparty, as of the date of such assumption or replacement, will not, as a result thereof, be required to withhold or deduct on account of tax under the Agreement or the new transactions, as applicable, and such assumption or replacement will not lead to a termination event or event of default occurring under the Agreement or new transactions, as applicable, and (ii) be required to post collateral as set forth in (b) below;"
159,,0,(b)
160,credit_rating_downgrade,80,"If Party A has not obtained a substitute counterparty as set forth in (3)(a) above within 30 days (or, in the case of a failure to meet the requirements of subparagraph (A) of the definition of ""Hedge Counterparty Ratings Threshold"", within 15 Business Days) of the Ratings Event and the Ratings Event is continuing, then Party A shall continue to seek a substitute counterparty and, on or prior to the expiration of such period, post collateral according to the terms of an ISDA 1994 New York Law Credit Support Annex.  Notwithstanding anything contained herein to the contrary, if Party A is required to transfer its rights and obligations under this Agreement pursuant to this Part 5(b)(3) as a result of a rating issued by S&P, Party A shall, prior to such transfer, be required to post collateral in accordance with (i) the terms of an ISDA 1994 New York Law Credit Support Annex or (ii) an agreement with Party B providing for the posting of collateral, which agreement shall satisfy the Rating Agency Condition and require Party A to post the required collateral."
161,,0,"Hedge Counterparty Ratings Requirement shall mean (a) either (i) the unsecured, short-term debt obligations of the substitute counterparty (or its Credit Support Provider) are rated at least ""A-1"" by S&P or (ii) if the substitute counterparty does not have a short-term rating from S&P, the unsecured, long-term senior debt obligations of the substitute counterparty (or its Credit Support Provider) are rated at least ""A+"" by S&P, (b) either"
162,credit_rating_downgrade,80,"(i) the unsecured, long-term senior debt obligations of such substitute counterparty (or its Credit Support Provider) are rated at least ""A1"" by Moody's (and if rated ""A1"" by Moody's, such rating is not on watch for possible downgrade to below ""A1"") and the unsecured, short-term debt obligations of such substitute counterparty (or its Credit Support Provider) are rated at least ""P-1"" by Moody's (and if rated ""P-1"" by Moody's, such rating is not on watch for possible downgrade and remaining on watch for possible downgrade), or (ii) if such substitute counterparty (or its Credit Support Provider) does not have a short-term debt rating from Moody's, the unsecured, long-term senior debt obligations of such substitute counterparty (or its Credit Support Provider) are rated at least ""Aa3"" by Moody's (and if rated ""Aa3"" by Moody's, such rating is not on watch for possible downgrade to below ""Aa3""), and (c) either (i) the unsecured, long-term senior debt obligations of such substitute counterparty (or its Credit Support Provider) are rated at least ""A"" by Fitch or (ii) the unsecured, short-term debt obligations of such substitute counterparty (or its Credit Support Provider) are rated at least ""F1"" by Fitch. For the purpose of this definition, no direct or indirect recourse against one or more shareholders of the substitute counterparty (or against any Person in control of, or controlled by, or under common control with, any such shareholder) shall be deemed to constitute a guarantee, security or support of the obligations of the substitute counterparty."
163,,0,(c)
164,additional_representation,80,Section 3(a) of this Agreement is hereby amended to include the following additional representations after paragraph 3(a)(v):
165,,0,(vi)
166,additional_representation,80,"Eligible Contract Participant. It is an ""eligible contract participant"" as defined in the U.S. Commodity Exchange Act."
167,,0,(vii)
168,additional_representation,80,Individual Negotiation. This Agreement and each Transaction hereunder is subject to individual negotiation by the parties.
169,,0,(viii)
170,additional_representation,80,Relationship between Party A and Party B. Each of Party A and Party B will be deemed to represent to the other on the date on which it enters into a Transaction or an amendment thereof that (absent a written agreement between Party A and Party B that expressly imposes affirmative obligations to the contrary for that Transaction):
171,,0,(1)
172,no_agency,80,Principal. It is acting as principal and not as agent when entering into this Agreement and each Transaction.
173,,0,(2)
174,additional_representation,80,Non-Reliance. It is acting for its own account and it has made its own independent decisions to enter into that Transaction and as to whether that Transaction is appropriate or proper for it based upon its own judgment and upon advice from such advisors as it has deemed necessary. It is not relying on any communication (written or oral) of the other party as investment advice or as a recommendation to enter into that Transaction; it being understood that information and explanations related to the terms and conditions of a Transaction shall not be considered investment advice or a recommendation to enter into that Transaction. No communication (written or oral) received from the other party shall be deemed to be an assurance or guarantee as to the expected results of that Transaction.
175,,0,(3)
176,additional_representation,80,"Evaluation and Understanding. It is capable of evaluating and understanding (on its own behalf or through independent professional advice), and understands and accepts, the terms, conditions and risks of this Agreement and each Transaction hereunder. It is also capable of assuming, and assumes, all financial and other risks of this Agreement and each Transaction hereunder."
177,,0,(4)
178,additional_representation,80,Status of Parties. The other party is not acting as a fiduciary or an advisor for it in respect of that Transaction.
179,,0,(d)
180,additional_representation,80,Section 4 is hereby amended by adding the following new agreement:
181,,0,"(f) Actions Affecting Representations. Party B agrees not to take any action during the term of this Agreement or any Transaction hereunder that renders or could render any of the representations and warranties in this Agreement untrue, incorrect, or incomplete, and if any event or condition occurs that renders or could render any such representation untrue, incorrect, or incomplete, Party B will immediately give written notice thereof to Party A."
182,additional_representation,80,(e)
183,,0,"Section 1(c).  For purposes of Section 1(c) of the Agreement, the Transaction evidenced by Confirmation, dated September 30, 2005, between Party A and Party B, as amended from time to time, shall be the sole Transaction under the Agreement."
184,transfer_restrictions,80,(f)
185,,0,Transfer.  Section 7 is hereby amended to read in its entirety as follows:
186,transfer_restrictions,80,"Except as stated under Section 6(b)(ii), in this Section 7, and Part 5(e) of the Schedule, neither Party A nor Party B is permitted to assign, novate or transfer (whether by way of security or otherwise) as a whole or in part any of its rights, obligations or interests under this Agreement or any Transaction without the prior written consent of the other party; provided, however, that (i) Party A may make such a transfer of this Agreement pursuant to a consolidation or amalgamation with, or merger with or into, or transfer of substantially all of its assets to, another entity, or an incorporation, reincorporation or reconstitution, and (ii) Party A may transfer this Agreement to any Person, including, without limitation, another of Party A's offices, branches or affiliates (any such Person, office, branch or affiliate, a ""Transferee"") on at least five Business Days' prior written notice to Party B and the Trustee; provided that, with respect to clause (ii), (A) as of the date of such transfer the Transferee will not be required to withhold or deduct on account of a Tax from any payments under this Agreement unless the Transferee will be required to make payments of additional amounts pursuant to Section 2(d)(i)(4) of this Agreement in respect of such Tax (B) a Termination Event or Event of Default does not occur under this Agreement as a result of such transfer; (C) such notice is accompanied by a written instrument pursuant to which the Transferee acquires and assumes the rights and obligations of Party A so transferred; and (D) Party A will be responsible for any costs or expenses incurred in connection with such transfer.  Party B will execute such documentation as is reasonably deemed necessary by Party A for the effectuation of any such transfer.  Notwithstanding the foregoing, no such transfer or assignment (including a transfer or assignment made pursuant to Section 6(b)(ii)) shall be made unless the transferring party obtains a written acknowledgment from each of the Rating Agencies that, notwithstanding such transfer or assignment, the then-current ratings of the Offered Certificates and the Class B Certificates will not be reduced or withdrawn."
187,transfer_restrictions,80,"Except as specified otherwise in the documentation evidencing a transfer, a transfer of all the obligations of Party A made in compliance with this Section 7 will constitute an acceptance and assumption of such obligations (and any related interests so transferred) by the Transferee, a novation of the transferee in place of Party A with respect to such obligations (and any related interests so transferred), and a release and discharge by Party B of Party A from, and an agreement by Party B not to make any claim for payment, liability, or otherwise against Party A with respect to, such obligations from and after the effective date of the transfer."
188,transfer_restrictions,80,(g)
189,,0,"Trustee Capacity.  It is expressly understood and agreed by the parties hereto that (i) this Agreement is executed and delivered by the Trustee not individually or personally but solely as trustee of Supplemental Interest Trust, Structured Asset Investment Loan Trust Mortgage Pass-Through Certificates, Series 2005-8, in the exercise of the powers and authority conferred and vested in it, (ii) each of the representations, undertakings and agreements herein made on the part of Supplemental Interest Trust, Structured Asset Investment Loan Trust Mortgage Pass-Through Certificates, Series 2005-8 is made and intended not as personal representations, undertakings and agreements by the Trustee but is made and intended for the purpose of binding only Supplemental Interest Trust, Structured Asset Investment Loan Trust Mortgage Pass-Through Certificates, Series 2005-8, (iii) nothing herein contained shall be construed as creating any liability on the part of the Trustee, individually or personally, to perform any covenant either expressed or implied contained herein, all such liability, if any, being expressly waived by the parties hereto and by any Person claiming by, through or under the parties hereto and (iv) under no circumstances shall the Trustee be personally liable for the payment of any indebtedness or expenses of the Trust or be liable for the breach or failure of any obligation, representation, warranty or covenant made or undertaken by Supplemental Interest Trust, Structured Asset Investment Loan Trust Mortgage Pass-Through Certificates, Series 2005-8 under this Agreement or any other related documents."
190,,0,(h)
191,,0,"Proceedings.  Without impairing any right afforded to it under the Trust Agreement as a third party beneficiary, Party A shall not institute against or cause any other person to institute against, or join any other person in instituting against Structured Asset Investment Loan Trust Mortgage Pass- Through Certificates, Series 2005-8 any bankruptcy, reorganization, arrangement, insolvency or liquidation proceedings, or other proceedings under any federal or state bankruptcy, dissolution or similar law, for a period of one year and one day following indefeasible payment in full of the Certificates.  Nothing shall preclude, or be deemed to stop, Party A (i) from taking any action prior to the expiration of the aforementioned one year and one day period, or if longer the applicable preference period then in effect, in (A) any case or proceeding voluntarily filed or commenced by Party B or (B) any involuntary insolvency proceeding filed or commenced by a Person other than Party A, or (ii) from commencing against Party B or any of the Collateral any legal action which is not a bankruptcy, reorganization, arrangement, insolvency, moratorium, liquidation or similar proceeding."
192,,0,(i)
193,additional_events_of_default,80,"Amendment to Events of Default.  The ""Failure to Pay or Deliver"" provision in Section 5(a)(i) of the Agreement is hereby amended by deleting the word ""third"" in the third line thereof and inserting the word ""first"" in place thereof."
194,,0,(j)
195,,0,"Change of Account.  Section 2(b) of this Agreement is hereby amended by the addition of the following after the word ""delivery"" in the first line thereof:-"
196,,0,"""to another account in the same legal and tax jurisdiction as the original account"""
197,,0,(k)
198,,0,Trust Agreement.
199,,0,(1)
200,,0,Capitalized terms used in this Agreement that are not defined herein and are defined in the Trust Agreement shall have the respective meanings assigned to them in the Trust Agreement.
201,,0,(2)
202,,0,Party B will provide at least ten days' prior written notice to Party A of any proposed amendment or modification to the Trust Agreement.
203,,0,(l)
204,set-off,95,"Set-off.  Notwithstanding any provision of this Agreement or any other existing or future agreements, each of Party A and Party B irrevocably waives as to itself any and all contractual rights it may have to set off, net, recoup or otherwise withhold or suspend or condition its payment or performance of any obligation to the other party under this Agreement against any obligation of one party hereto to the other party hereto arising outside of this Agreement (which Agreement includes without limitation, the Master Agreement to which this Schedule is attached, this Schedule and the Confirmation, and if applicable, any Credit Support Annex hereto)."
205,,0,(m)
206,,0,"Notice of Certain Events or Circumstances.  Each party agrees, upon learning of the occurrence or existence of any event or condition that constitutes (or that with the giving of notice or passage of time or both would constitute) an Event of Default or Termination Event with respect to such party, promptly to give the other party  notice of such event or condition (or, in lieu of giving notice of such event or condition in the case of an event or condition that with the giving of notice or passage of time or both would constitute an Event of Default or Termination Event with respect to the party, to cause such event or condition to cease to exist before becoming an Event of Default or Termination Event); provided that failure to provide notice of such event or condition pursuant to this Part 5(n) shall not constitute an Event of Default or a Termination Event."
207,,0,(n)
