index,clause_key,confidence,text
24,automatic_early_termination,90,"(l) 	   	 The ""Automatic Early Termination "" provisions of Section 6(a) will not apply to Party A and will not apply to Party B."
25,termination_currency,90,"(m) 	   	 ""Termination Currency "" means United States Dollars."
26,payments_early_termination,80,(n) 	   	 For purposes of computing amounts payable on early termination:
27,payments_early_termination,80,"Market Quotation will apply and the Second Method will apply; _provided, however_ , with respect to an early termination in which Party A is the Defaulting Party or sole Affected Party in respect of an Additional Termination Event or Tax Event Upon Merger, notwithstanding Section 6 of this Agreement, the following amendment to this Agreement set forth in paragraphs"
28,payments_early_termination,80,(i) to (vi) below shall apply:
29,payments_early_termination,80,"(i) The definition of ""Market Quotation "" shall be deleted in its entirety and replaced with the following:"
30,payments_early_termination,80,"""Market Quotation "" means, with respect to one or more Terminated Transactions, a Firm Offer which is (1) made by a Reference Market-maker that is an Eligible Replacement, (2) for an amount that would be paid to Party B (expressed as a negative number) or by Party B (expressed as a positive number) in consideration of an agreement between Party B and such Reference Market-maker to enter into a"
31,,50,Schedule Page-2
32,,50,#####
33,payments_early_termination,80,"transaction (the ""Replacement Transaction "") that would have the effect of preserving for such party the economic equivalent of any payment or delivery (whether the underlying obligation was absolute or contingent and assuming the satisfaction of each applicable condition precedent) by the parties under Section 2(a)(i) in respect of such Terminated Transactions or group of Terminated Transactions that would, but for the occurrence of the relevant Early Termination Date, have been required after that date, (3) made on the basis that Unpaid Amounts in respect of the Terminated Transaction or group of Terminated Transactions are to be excluded but, without limitation, any payment or delivery that would, but for the relevant Early Termination Date, have been required (assuming satisfaction of each applicable condition precedent) after that Early Termination Date is to be included and (4) made in respect of a Replacement Transaction with commercial terms substantially the same as those of this Agreement (save for the exclusion of provisions relating to Transactions that are not Terminated Transactions), as determined by Party B."""
34,payments_early_termination,80,"(ii) The definition of ""Settlement Amount "" shall be deleted in its entirety and replaced with the following:"
35,payments_early_termination,80,"""Settlement Amount "" means, with respect to any Early Termination Date, an amount (as determined by Party B) equal to:"
36,payments_early_termination,80,"(a) if, on or prior to such Early Termination Date, a Market Quotation for the relevant Terminated Transaction or group of Terminated Transactions is accepted by Party B so as to become legally binding, the Termination Currency Equivalent of the amount (whether positive or negative) of such Market Quotation;"
37,payments_early_termination,80,"(b) if, on or before such Early Termination Date, no Market Quotation for the relevant Terminated Transaction or group of Terminated Transactions is accepted by Party B so as to become legally binding and one or more Market Quotations have been communicated to Party B and remain capable of becoming legally binding upon acceptance by Party B, the Termination Currency Equivalent of the amount (whether positive or negative) of the lowest of such Market Quotations (for the avoidance of doubt, (i) a Market Quotation expressed as a negative number is lower than a Market Quotation expressed as a positive number and (ii) the lower of two Market Quotations expressed as a negative number is the one with a larger absolute value);"
38,payments_early_termination,80,"(c) if, on such Early Termination Date, no Market Quotation for the relevant Terminated Transaction or group of Terminated Transactions is accepted by Party B so as to become legally binding on or before the Early Termination Date and no Market Quotations have been communicated to Party B and remain capable of becoming legally binding upon acceptance by Party B, Party B's Loss (whether positive or negative and without reference to Unpaid Amounts) for the relevant Terminated Transaction or group of Terminated Transactions; and"
39,payments_early_termination,80,"(d) at any time on or before such Early Termination Date at which two or more Market Quotations have been communicated to Party B and remain capable of becoming legally binding upon acceptance by Party B, Party B shall be entitled to accept only the lowest of such Market Quotations (for the avoidance of doubt, (i) a Market Quotation expressed as a negative number is lower than a Market Quotation expressed as a positive number and (ii) the lower"
40,,50,Schedule Page-3
41,,50,#####
42,payments_early_termination,80,"of two Market Quotations expressed as negative numbers is the one with the largest absolute value)."""
43,payments_early_termination,80,"(iii) For the purpose of sub-paragraph (4) of the definition of Market Quotation, Party B shall determine in its sole discretion, acting in a commercially reasonable manner, whether a Firm Offer is made in respect of a Replacement Transaction with commercial terms substantially the same as those of this Agreement (save for the exclusion of provisions relating to Transactions that are not Terminated Transactions)."
44,payments_early_termination,80,(iv) Party B undertakes to use its reasonable efforts to obtain at least one Market Quotation before the Early Termination Date.
45,payments_early_termination,80,"(v) If Party B requests Party A in writing to obtain Market Quotations, Party A shall use its reasonable efforts to do so before the Early Termination Date."
46,payments_early_termination,80,"(vi) If the Settlement Amount is a negative number, Section 6(e)(i)(3) of this Agreement shall be deleted in its entirety and replaced with the following:"
47,payments_early_termination,80,"""Second Method and Market Quotation "". If Second Method and Market Quotation apply, (1) Party B shall pay to Party A an amount equal to the absolute value of the Settlement Amount in respect of the Terminated Transactions, (2) Party B shall pay to Party A the Termination Currency Equivalent of the Unpaid Amounts owing to Party A and (3) Party A shall pay to Party B the Termination Currency Equivalent of the Unpaid Amounts owing to Party B, provided that, (i) the amounts payable under (2) and (3) shall be subject to netting in accordance with Section 2(c) of this Agreement and (ii) notwithstanding any other provision of this Agreement, any amount payable by Party A under (3) shall not be netted-off against any amount payable by Party B under (1).""."
48,additional_termination_events,90,"(o) 	   	 The occurrence of the following event shall constitute an ""Additional Termination Event "" for purposes of Section 5(b)(v):"
49,credit_rating_downgrade,90,"(i) S &P or Fitch Downgrade. Party A fails to comply with the downgrade provisions as set forth in Part 5(i), after giving effect to all grace or cure periods therein. Party A shall be the sole Affected Party."
50,credit_rating_downgrade,80,"In the event of an Early Termination Date in respect of a Rating Event I or Rating Event II and the entering into by Party B of alternative swap arrangements, Party A shall pay all reasonable out-of-pocket expenses, including legal fees and stamp taxes, relating to the entering into of such alternative swap arrangements."
51,document_event,80,"(ii) Breach of Disclosure Agreement. Failure by Party A to comply with or perform in all material respects any agreement or undertaking to be complied with or performed by Party A in accordance with the Indemnification and Disclosure Agreement dated as of September 12, 2008 (the ""Disclosure Agreement"") between Party A, WFN Credit Company, LLC, World Financial Network National Bank, and Greenwich Capital Markets, Inc. and J.P. Morgan Securities Inc., each as an underwriter and as a representative of the several underwriters, with Party A as the sole Affected Party."
52,document_event,80,"(iii) Amendment of Indenture Supplement. If the Master Indenture or the Indenture Supplement is amended without the consent of Party A and Party A's consent is required with respect to such amendment in accordance with the provisions of the Indenture Supplement, with Party B as the sole Affected Party."
53,,50,Schedule Page-4
54,,50,#####
55,additional_termination_events,80,"(iv) Acceleration of Notes. If an acceleration of the Notes following the occurrence of an ""Event of Default"" under the Master Indenture occurs and the sale or liquidation of the Collateral commences under the Master Indenture, an Additional Termination Event shall have occurred with respect to Party B and Party B shall be the sole Affected Party with respect to such Additional Termination Event."
56,additional_termination_events,80,"(v) Securitization Unwind. If a Securitization Unwind (as hereinafter defined) occurs, an Additional Termination Event shall have occurred with respect to Party B and Party B shall be the sole Affected Party with respect to such Additional Termination Event; provided, however , that notwithstanding Section 6(b)(iv) of this Agreement, both Party A and Party B shall have the right to designate an Early Termination Date in respect of this Additional Termination Event. The Early Termination Date in respect of such Additional Termination Event shall be not earlier than the latest possible date that the amount of a termination payment may be submitted to a party exercising a clean-up call in order to be included in the clean-up call price."
57,additional_termination_events,80,"As used herein, ""Securitization Unwind "" means notice of the Servicer's intention to exercise its option to redeem the Series 2008-A Notes pursuant the Indenture Supplement is given to the Indenture Trustee pursuant to the Indenture Supplement."
58,additional_termination_events,80,"Upon the occurrence of an Additional Termination Event, if Party A is an Affected Party, Party A shall notify the Rating Agencies, Party B and the Indenture Trustee of such occurrence promptly upon becoming aware of it."
59,,50,Part  2
60,payer_representations,90,Tax Representations
61,payer_representations,90,(a) 	   	 Payer Tax Representation :
62,payer_representations,90,"For the purpose of Section 3(e) of this Agreement, Party A and Party B each make the following representation:"
63,payer_representations,90,"It is not required by any applicable law, as modified by the practice of any relevant governmental revenue authority, of any Relevant Jurisdiction to make any deduction or withholding for or on account of any Tax from any payment (other than interest under Section 2(e), 6(d)(ii) or 6(e) of this Agreement) to be made by it to the other party under this Agreement. In making this representation, it may rely on:"
64,payee_representations,90,(i) 	   	 the accuracy of any representations made by the other party pursuant to Section 3(f) of this Agreement;
65,payee_representations,90,(ii) 	   	 the satisfaction of the agreement of the other party contained in Section 4(a)(i) or 4(a)(iii) of this Agreement and the accuracy and effectiveness of any document provided by the other party pursuant to Section 4(a)(i) or 4(a)(iii) of this Agreement; and
66,payee_representations,90,"(iii) 	   	 the satisfaction of the agreement of the other party contained in Section 4(d) of this Agreement, provided that it shall not be a breach of this representation where reliance is placed on clause (ii) and the other party does not deliver a form or document under Section 4(a)(iii) of this Agreement by reason of material prejudice to its legal or commercial position."
67,,50,Schedule Page-5
68,,50,#####
69,payee_representations,90,(b) 	   	 Payee Tax Representations :
70,payee_representations,90,"(A) For the purpose of Section 3(f) of this Agreement, Party A makes the representations specified below:"
71,payee_representations,90,(i) with respect to payments made to Party A which are not effectively connected to the United States:
72,payee_representations,90,1\. It is a non-U.S. branch of a foreign person for United States federal income tax purposes.
73,payee_representations,90,"2\. It is fully eligible for the benefits of the ""Business Profits"" provision, the ""Interest"" provision or the ""Other Income"" provision (if any) of the Specified Treaty with respect to any payment described in such provisions and received or to be received by it in connection with this Agreement."
74,payee_representations,90,"""Specified Treaty"" means the income tax treaty between the United States and the United Kingdom."
75,payee_representations,90,(ii) with respect to payments made to Party A which are effectively connected to the United States:
76,payee_representations,90,Each payment received or to be received by it in connection with this Agreement will be effectively connected with its conduct of a trade or business in the United States.
77,payee_representations,90,"(B) For the purpose of Section 3(f), Party B represents that it is a United States Person for U.S. federal income tax purposes and is not acting as an agent for a person that is not a United States Person for U.S. federal income tax purposes."
78,,50,Part  3
79,other_documents,80,Agreement to Deliver Documents
80,other_documents,80,"(a) For the purpose of Sections 4(a)(i) and (ii), each party agrees to deliver the following documents, as applicable:"
81,delivery_of_tax_forms,90,"(i) Party A agrees to deliver a complete and accurate United States Internal Revenue Service Form W-8BEN (claiming a complete exemption from withholding under the Specified Treaty) and W-8ECI (or any applicable successor forms), in a manner reasonably satisfactory to Party B, (I) upon execution of this Agreement; (II) promptly upon reasonable demand of Party B, and (III) prior to the expiration of such form, or promptly upon learning that any such form previously filed by Party A has become obsolete or incorrect."
82,delivery_of_tax_forms,90,"(ii) Party B agrees to deliver a complete and accurate United States Internal Revenue Service Form W-9 (or any applicable successor form), in a manner reasonably satisfactory to Party A, (I) upon execution of this Agreement; (II) promptly upon reasonable demand of Party A, and (III) promptly upon learning that any such form previously filed by Party B has become obsolete or incorrect."
83,other_documents,80,(b) Other documents to be delivered are:
84,,50,Schedule Page-6
85,,50,#####
86,corporate_documents,80,"Covered by Section 3(d) Form/Document/ 	   	 Date by which to be 	   	 Representation Party required to deliver document 	   	 Certificate 	   	 delivered 	   	 of this Agreement Party A and Party B  	   	 Evidence of the authority of the signatories of this Agreement including specimen signatures of such signatories.  	   	 Upon execution of this Agreement.  	   	 Yes Party A  	   	 An opinion of counsel addressed to Party B in form and substance reasonably acceptable to Party B.  	   	 Upon execution of this Agreement.  	   	 No Party B  	   	 An opinion of Party B's counsel addressed to Party A in form and substance reasonably acceptable to Party A.  	   	 Upon execution of this Agreement.  	   	 No Party B  	   	 Copies of executed Indenture and Indenture Supplement.  	   	 Upon execution of such Agreements  	   	 Yes Party A  	   	 The monthly servicing reports delivered to the Series 2008-A Noteholders in the form specified in the Indenture.  	   	 As required pursuant to the Indenture.  	   	 Yes Party A  	   	 Executed Indemnification and Disclosure Agreement, among Party A , WFN Credit Company, LLC and World Financial Network National Bank, relating to Party A's furnished information for use in the Prospectus and other matters.  	   	 Upon or prior to execution of this Agreement.  	   	 Yes"
87,,50,Part  4
88,,50,Miscellaneous
89,governing_law,90,(a) 	   	 Governing Law. This Agreement will be governed by and construed in accordance with the laws of the State of New York without reference to its conflict of laws doctrine.
90,address_for_notices,90,(b) 	   	 Notices.
91,address_for_notices,90,(i) Address for notices or communications to Party A with respect to this Agreement shall be given to it at the following address:
92,address_for_notices,90,Address:  	   	 5 The North Colonnade Canary Wharf Facsimile:  	   	 London E14 4BB 44(20) 777 36461
93,,50,Schedule Page-7
94,,50,#####
95,address_for_notices,90,Phone:  	   	 44(20) 777 36810 (For all purposes)
96,address_for_notices,90,"(ii) 	   	 In connection with Section 12(a), all notices to Party B shall, with respect to any particular Transaction, be sent to the address, telex number or facsimile number specified in the relevant Confirmation and any notice for purposes of Sections 5 or 6 of the Agreement shall be sent to the address or telex number specified below:"
97,address_for_notices,90,"World Financial Network Credit Card Master Note Trust c/o U.S. Bank Trust National Association 300 Delaware Avenue Wilmington, Delaware 19801 Attn: Corporate Trust Services Ph: 302-576-3703 Fax: 302-576-3717"
98,address_for_notices,90,With a copy to:
99,address_for_notices,90,"World Financial Network National Bank 3100 Easton Square Place Columbus, Ohio 43219 Attention: Treasurer Telephone No.: 614-729-4723 Facsimile No.: 614-729-4899"
100,netting_of_payments,90,"(c) 	   	 Netting of Payments. Section 2(c)(ii) of this Agreement will apply, with the effect that payment netting will not take place with respect to amounts due and owing in respect of more than one Transaction."
101,offices,80,(d) 	   	 Offices; Multibranch Party. For purposes of Section 10:
102,offices,80,(i) 	   	 Section 10(a) will apply; and
103,multibranch_party,80,(ii) 	   	 For the purpose of Section 10(c):
104,multibranch_party,80,(1) Party A is a Multibranch Party and may act through its London and New York Offices.
105,multibranch_party,80,(2) Party B is not a Multibranch Party.
106,calculation_agent,90,"(e) 	   	 Calculation Agent. The Calculation Agent is Party A; provided, however , that if an Event of Default occurs and is continuing with respect to Party A, the Calculation Agent shall be the person designated as such by Party B."
107,credit_support_document,90,(f) 	   	 Credit Support Documents.
108,credit_support_document,90,"With respect to Party A, any Eligible Guarantee delivered by Party A shall constitute a Credit Support Document."
109,credit_support_document,90,"With respect to Party A, the Credit Support Annex hereto."
110,,50,Schedule Page-8
111,,50,#####
112,credit_support_provider,90,(g) 	   	 Credit Support Provider.
113,credit_support_provider,90,"With respect to Party A, any guarantor under an Eligible Guarantee, if any, shall be a Credit Support Provider."
114,process_agent,90,(h) 	   	 Process Agents. Party A appoints as it Process Agent for the purpose of Section 13(c):
115,process_agent,90,"Barclays Capital 200 Park Avenue New York, NY 10166 Attn: Legal Department"
116,process_agent,90,Party B appoints as its Process Agent for the purpose of Section 13(c): Not applicable.
117,affiliate,90,"(i) 	   	 "" Affiliate"" will have the meaning specified in Section 14 of this Agreement."
118,,50,Part  5
119,,50,Other Provisions
120,,50,"(a) 	   	 ISDA Definitions. Reference is hereby made to the 2006 ISDA Definitions (the ""ISDA Definitions "") each as published by the International Swaps and Derivatives Association, Inc., which are hereby incorporated by reference herein. Any terms used and not otherwise defined herein which are contained in the ISDA Definitions shall have the meaning set forth therein."
121,,50,"(b) 	   	 Confirmation Procedures. Each party acknowledges and agrees that the Confirmation executed as of the date hereof and designated as Reference No. 2648381B shall be the only transaction governed by this Agreement (it being understood that, in the event such Confirmation shall be amended (in any respect), such amendment shall not constitute (for purposes of this paragraph) a separate Transaction or a separate Confirmation). Party A and Party B shall not enter into any additional Confirmations or Transactions hereunder."
122,,50,"(c) 	   	 Inconsistency. In the event of any inconsistency between any of the following documents, the relevant document first listed below shall govern: (i) a Confirmation; (ii) the Schedule; (iii) the ISDA Definitions; and (iv) the printed form of ISDA Master Agreement."
123,waiver_of_right,90,"(d) 	   	 Waiver of Jury Trial. Each party waives, to the fullest extent permitted by applicable law, any right it may have to a trial by jury in respect of any suit, action or proceeding relating to this Agreement or any Credit Support Document. Each party (i) certifies that no representative, agent or attorney of the other party or any Credit Support Provider has represented, expressly or otherwise, that such other party would not, in the event of such a suit, action or proceeding, seek to enforce the foregoing waiver and (ii) acknowledges that it and the other party have been induced to enter into this Agreement and provide for any Credit Support Document, as applicable, by, among other things, the mutual waivers and certifications in this Section."
124,severability,90,"(e) 	   	 Severability. In the event any one or more of the provisions contained in this Agreement should be held invalid, illegal, or unenforceable (in whole or in part) in any respect, the"
125,,50,Schedule Page-9
126,,50,#####
127,severability,90,"remaining terms, provisions, covenants and conditions hereof shall continue in full force and effect as if this Agreement had been executed with the invalid or unenforceable portion eliminated, so long as this Agreement as so modified continues to express, without material change the original intentions of the parties as to the subject matter of this Agreement and the deletion of such portion of this Agreement will not substantially impair the respective benefits or expectations of the parties to this Agreement; provided, however, that this severability provision shall not be applicable if any provision of Section 2, 5, 6 or 13 (or any definition or provision in Section 14 to the extent it relates to, or is used in or in connection with any such Section) shall be so held to be invalid or unenforceable."
128,tax_provisions,80,"(f) 	   	 No Gross-up for Party B. Section 2(d) of the Agreement shall not apply with respect to Party B so that Party B shall not be obligated to gross up pursuant thereto, therefore, with respect to payments by Party A, any Tax shall be an Indemnifiable Tax, and, with respect to payments by Party B, no Tax shall be an Indemnifiable Tax. Party A will have the right, but not the obligation, to transfer its rights and obligations under this Agreement to one of its Affiliates or a third party acceptable to Party B and the Rating Agencies in the event that, if not for this Part 5(f), Party B would have been obligated under Section 2(d) of the Agreement to gross up; and provided further that no transfer under this provision shall be effective unless it satisfies the Rating Agency Condition."
129,,50,"(g) 	   	 Party A Acknowledgment . Notwithstanding anything to the contrary in this Agreement, Party A hereby"
130,,50,(a) acknowledges and agrees that Party B has pledged its rights under this Agreement to the Trustee pursuant to the Indenture and that in the event of an Event of Default (as defined in the Indenture) the Trustee shall be entitled to exercise all rights and remedies of a secured party with respect to this Agreement; and
131,,50,"(b) agrees that, unless notified in writing by the Trustee of other payment instructions, any and all amounts payable by Party A to Party B shall be paid to the Trustee."
132,,50,"(h) 	   	 No Petition; Limited Recourse . Party A hereby agrees that it shall not institute against, or join any other Person in instituting against Party B any bankruptcy, reorganization, arrangement, insolvency, moratorium or liquidation proceedings or other proceedings under U.S. federal or state or other bankruptcy or similar laws. Notwithstanding the foregoing, nothing herein shall prevent Party A from participating in any such proceeding once commenced. The provisions of this paragraph shall survive the termination of this Agreement."
133,,50,"Party A hereby acknowledges and agrees that Party B's obligations hereunder will be solely the limited recourse obligations of Party B, and that Party A will not have any recourse to any of the directors, officers, employees, shareholders or affiliates of Party B with respect to any claims, losses, damages, liabilities, indemnities or other obligations in connection with any transactions contemplated hereby. Notwithstanding any other provisions hereof, recourse in respect of any obligations of Party B to Party A hereunder or thereunder will be limited to the Collateral, subject to and in accordance with the terms of the priority of payments set forth in Section 4.4 of the Indenture Supplement, and on the exhaustion thereof all claims against Party B arising from this Agreement or any other transactions contemplated hereby or thereby shall be extinguished. The provisions of this paragraph shall survive the termination of this Agreement."
134,,50,Schedule Page-10
135,,50,#####
136,credit_rating_downgrade,90,"(i) 	   	 Ratings Downgrade Provisions . Unless written notification to the contrary has been received from the Rating Agencies, following the occurrence of a Ratings Event I and/or a Ratings Event II, the parties shall comply with the following provisions, as applicable."
137,credit_rating_downgrade,90,"I. If a Ratings Event I shall occur and be continuing with respect to Party A, then Party A shall, within 5 Local Business Days of the occurrence of such Ratings Event I, give notice of the occurrence of such Ratings Event I to Party B. Following such notice, Party A shall either:"
138,credit_rating_downgrade,90,(A) post collateral pursuant to the terms of the Credit Support Annex;
139,credit_rating_downgrade,90,"(B) at its sole option and expense, provided an Eligible Guarantee; or"
140,credit_rating_downgrade,90,"(C) at its sole option and expense, transfer Party A's rights and obligations under the Agreement and all Confirmations to an Eligible Replacement, subject to satisfaction of the Rating Agency Condition."
141,credit_rating_downgrade,90,"If, on or prior to the date that is 10 Local Business Days after the occurrence of a Ratings Event I by S&P or 30 calendar days after the occurrence of a Ratings Event I by Fitch, Party A has posted collateral pursuant to the terms of the Credit Support Annex, Party A shall have no further obligations in respect of this Part 5(i)(I). Party A's obligations under this Part 5(i)(I) to post Eligible Collateral under the Credit Support Annex shall remain in effect only for so long as a Ratings Event I is continuing with respect to Party A."
142,credit_rating_downgrade,90,"The failure by Party A to comply with the provisions hereof shall constitute an Additional Termination Event, with Party A as the sole Affected Party and all Transactions then outstanding between the parties as Affected Transactions."
143,credit_rating_downgrade,90,"II. If a Ratings Event II shall occur and be continuing with respect to Party A, then Party A shall, within 5 Local Business Days of the occurrence of such Ratings Event II, give notice of the occurrence of such Ratings Event II to Party B. Following such notice, Party A shall either:"
144,credit_rating_downgrade,90,(A) post collateral pursuant to the terms of the Credit Support Annex; AND
145,credit_rating_downgrade,90,"(B) at its sole option and expense, provided an Eligible Guarantee; or"
146,credit_rating_downgrade,90,"(C) at its sole option and expense, transfer Party A's rights and obligations under the Agreement and all Confirmations to an Eligible Replacement, subject to satisfaction of the Rating Agency Condition."
147,credit_rating_downgrade,90,"In addition to posting collateral pursuant to the terms of the Credit Support Annex, on or prior to the date that is 60 calendar days after the occurrence of a Ratings Event II by S&P or 30 calendar days after the occurrence of a Ratings Event II by Fitch, Party A must take action pursuant to II(B) or II(C) above."
148,credit_rating_downgrade,90,"The failure by Party A to comply with the provisions hereof shall constitute an Additional Termination Event, with Party A as the sole Affected Party and all Transactions then outstanding between the parties as Affected Transactions."
149,,50,As used herein:
150,,50,Schedule Page-11
151,,50,#####
152,credit_support_provider,80,"""Eligible Guarantee "" means an unconditional and irrevocable guarantee that is provided by a guarantor that has Rated Debt with respect to S&P and Fitch as principal debtor rather than surety and is directly enforceable by Party B, the form and substance of which guarantee are subject to the Rating Agency Condition and approval by Party B, where either (A) a law firm has given a legal opinion confirming that none of the guarantor's payments to Party B under such guarantee will be subject to withholding for tax or (B) such guarantee provides that, in the event that any of such guarantor's payments to Party B are subject to withholding for tax, such guarantor is required to pay such additional amount as is necessary to ensure that the net amount actually received by Party B (free and clear of any withholding tax) will equal the full amount Party B would have received had no such withholding been required."
153,credit_support_provider,80,"""Eligible Replacement "" means an entity (A)(i) that has Rated Debt with respect to S&P and Fitch that is the subject of a legal opinion given by a law firm confirming that none of its payments to Party B will be subject to withholding for tax or (ii) whose present and future obligations owing to Party B are guaranteed pursuant to an Eligible Guarantee and (B) could become a party to this Agreement (or party to an agreement in form and substance satisfactory to Party B and the Trustee) and pursuant to documentation which would not be less favorable to Party B than this Agreement."
154,,50,"""Fitch "" means Fitch, Inc. or its successor."
155,,50,""" Fitch Approved Ratings Downgrade"" shall occur with respect to Party A in the event that the Relevant Entity's long-term unsecured and unsubordinated debt rating from Fitch is downgraded below ""A"" and a short-term unsecured and unsubordinated debt rating from Fitch is downgraded below ""F1""."
156,,50,""" Fitch Required Ratings Downgrade"" shall occur with respect to Party A in the event that the Relevant Entity's long-term unsecured and unsubordinated debt rating from Fitch is downgraded below ""BBB-"" or is withdrawn."
157,,50,""" Indenture"" means the Master Indenture dated as of August 1, 2001, between World Financial Network Credit Card Master Note Trust, as Issuer, and The Bank of New York Mellon Trust Company, N.A., as Indenture Trustee (the ""Master Indenture""), as supplemented by the Series 2008-A Indenture Supplement dated as of September 12, 2008, between World Financial Network Credit Card Master Note Trust, as the Issuer, and The Bank of New York Mellon Trust Company, N.A., as the Indenture Trustee (the ""Indenture Supplement""), in each case, as amended, modified, supplemented, restated or replaced from time to time."
158,,50,"""Rated Debt "" means, with respect to a Relevant Entity, (1) in the case of S&P, (i) S&P assigns (x) a long-term debt rating equal to or higher than ""A+"" to the Relevant Entity, and (y) assigns a short-term debt rating equal to or higher than ""A-1"" to the Relevant Entity (if the Relevant Entity has both long-term and short-term debt ratings), or (ii) S&P assigns a long-term debt rating equal to or higher than ""A+"" to the Relevant Entity (if the counterparty Relevant Entity only has a long-term debt rating) and (2) in the case of Fitch, assigns a long-term unsecured and unsubordinated debt rating from Fitch of at least ""A"" and a short-term unsecured and unsubordinated debt rating from Fitch of at least ""F1""."
159,,50,""" Rating Agencies"" means S&P and Fitch."
160,,50,""" Rating Agency Condition"" has the meaning specified in the Indenture;"
161,,50,Schedule Page-12
162,,50,#####
163,,50,""" Ratings Event I"" shall occur with respect to Party A: (i) an S&P Approved Ratings Downgrade has occurred or (ii) a Fitch Approved Ratings Downgrade;"
164,,50,""" Ratings Event II"" shall occur with respect to Party A (i) an S&P Required Ratings Downgrade has occurred or (ii) a Fitch Required Ratings Downgrade has occurred."
165,,50,"""Relevant Entities "" means Party A and any guarantor under an Eligible Guarantee in respect of all of Party A's present and future obligations under this Agreement."
166,,50,"""S &P Approved Ratings Downgrade"" shall occur with respect to Party A in the event that the Relevant Entity's short-term unsecured and unsubordinated debt rating is downgraded below ""A-1"" by S&P (or if its short-term rating is not available by S&P, in the event that its long-term unsecured and unsubordinated debt rating is downgraded below ""A+"" by S&P) and such Relevant Entity is a Financial Institution."
167,,50,"""S &P Required Ratings Downgrade"" shall occur with respect to a Party A if"
