index,clause_key,confidence,text
39,,0,"(4) 	  Party A and Party B agree that the amendments set out in the Attachment (the "" Attachment"") to, and the provisions in Section 3(g) of, the ISDA 2015 Section 871(m) Protocol published by the International Swaps and Derivatives Association, Inc. ( ""ISDA"") on November 2, 2015 and available on the ISDA website (www.isda.org) (the "" Protocol"") are incorporated into and shall apply to this Agreement as if set forth herein. For this purpose, capitalized terms used but not defined in the Attachment shall have the meanings given to them in the Protocol, except that references to ""each Covered Master Agreement"" in the Attachment will be deemed to be references to this Agreement and the ""Implementation Date"" referred to in the Attachment will be deemed to be the date of this Agreement."
40,,0,Part 3
41,,0,Agreement to Deliver Documents
42,,0,"For the purpose of Sections 4(a)(i) and (ii) of this Agreement, each party agrees to deliver the following documents, as applicable:"
43,,0,(1) 	  Documents to be delivered are:
44,corporate_documents,95,"(a) 	  Each of Party A and Party B will, upon execution of this Agreement, deliver to the other party copies of all corporate or partnership, as the case may be, authorizations and any other documents with respect to the execution, delivery and performance of this Agreement and each Credit Support Document on its behalf."
45,corporate_documents,95,"(b) 	  Each of Party A and Party B will, upon execution of this Agreement and thereafter upon request of the other party, deliver to the other party a certificate of authority and specimen signatures of individuals executing this Agreement, any Confirmations and each Credit Support Document."
46,credit_support_document,95,"(c) 	  Each of Party A and Party B will, upon execution of this Agreement, deliver to the other party a duly executed original of the Credit Support Document specified in Part 4."
47,corporate_documents,95,"(d) 	  Party B will, upon execution of this Agreement, deliver to Party A a copy of its certificate of incorporation or registration, as applicable, limited partnership agreement or articles and memorandum of association, as applicable, prospectus or offering memorandum (and any relevant supplements thereto) from the applicable feeder fund, if produced, investment management agreement, and will thereafter promptly deliver copies of any amendments, supplements, or successors to any of the foregoing."
48,,0,(e) 	  Party B will deliver to Party A:
49,financial_statements,95,"(i) 	  as soon as available and in any event within 120 days after the end of each fiscal year of Party B, the annual audited financial statements of Party B prepared in accordance with generally accepted accounting principles in the United States of America, together with an audit report thereon issued by independent certified public accountants certified in the United States of America and of recognized national standing (without a ""going concern"" or like qualification or exception and without any qualification or exception as to the scope of such audit);"
50,financial_statements,95,"(ii) 	  within 20 days after the end of each calendar month, a monthly statement setting forth Party B's total net assets and percentage change in total net assets (exclusive of shareholder subscriptions and redemptions); and"
51,financial_statements,95,"(iii) 	  promptly upon request, such additional information regarding the financial position or business of Party B as Party A may reasonably request, which information concerning Party B shall pertain to"
52,financial_statements,95,"(a) leverage data; (b) generic portfolio composition, and (c) portfolio liquidity."
53,delivery_of_tax_forms,95,(f) 	  Party B will deliver to Party A;
54,delivery_of_tax_forms,95,"a valid and complete U.S. Internal Revenue Service Form W-9, Form W-8EXP, Form W-8BEN, Form W-8BEN-E and/or Form W-8ECI or applicable successor form (or, where Party B is not the beneficial owner for U.S. federal income tax purposes, from each beneficial owner of Party B together with a valid and complete Form W-8IMY (or applicable successor form), with the allocation statement required to be delivered in connection therewith, from Party B, as relevant.), (I) prior to execution of this Agreement; (II) promptly upon reasonable demand by the other party; and (III) promptly upon learning that any form or other document previously provided by Party B has become obsolete or incorrect."
55,financial_statements,95,(g) 	  Party A shall deliver to Party B:
56,financial_statements,95,"(i) 	  After the end of each of its fiscal years, as soon as practicable after becoming publicly available and requested by Party B if such financial statement is not available on ""EDGAR"" or the party's home page on the World Wide Web, the annual report of JPMorgan Chase & Co. containing audited consolidated financial statements prepared in accordance with accounting principles that are generally accepted in such party's country of organization and certified by independent certified public accountants for each fiscal year;"
57,financial_statements,95,"(ii) 	  After the end of each of its first three fiscal quarters as soon as practicable after becoming publicly available and requested by Party B if such financial statement is not available on ""EDGAR"" or the party's home page on the World Wide Web, the unaudited consolidated financial statements of JPMorgan Chase & Co. and the consolidated balance sheet and related statements of income of JPMorgan Chase & Co. for each fiscal quarter prepared in accordance with accounting principles that are generally accepted in JPMorgan Chase & Co.'s country of organization."
58,,0,"The documents provided by a party pursuant to Part 3 (1)(a), (b), (d), (e),"
59,,0,(f) and (g) shall be subject to the representation set forth in Section 3(d) of the Agreement.
60,,0,Part 4
61,,0,Miscellaneous
62,address_for_notices,95,(1) 	  Addresses for Notices. For the purpose of Section 12(a) of this Agreement:
63,address_for_notices,95,"(a) In connection with Section 12(a), all notices to Party A shall, with respect to any particular Transaction, be sent to the address or facsimile number specified in the relevant Confirmation and any notice for purposes of Sections 5 or 6 shall be sent to the address specified below:"
64,address_for_notices,95,"JPMorgan Chase Bank, N.A."
65,address_for_notices,95,Attention: Legal Department--Derivatives Practice Group
66,address_for_notices,95,270 Park Avenue
67,address_for_notices,95,"New York, New York 10017-2070"
68,address_for_notices,95,Facsimile No.: (646) 534-6393
69,address_for_notices,95,Net Asset Value statements shall be sent by facsimile or e-mail directly to:
70,address_for_notices,95,"JPMorgan Chase Bank, N.A."
71,address_for_notices,95,383 Madison Avenue
72,address_for_notices,95,"New York, New York 10179"
73,address_for_notices,95,"Attention: Managing Director, Credit Portfolio Risk Management -- Hedge Funds"
74,address_for_notices,95,Facsimile: 212-270-5222
75,address_for_notices,95,e-mail: jpm nav data@jpmorgan.com
76,address_for_notices,95,"(b) In connection with Section 12(a), all notices to Party B (and the Investment Manager on behalf of Party B) for purposes of Sections 5 and 6, and all Confirmations with respect to each Transaction, shall be sent to the following:"
77,address_for_notices,95,"CMF TT II, LLC"
78,address_for_notices,95,c/o Ceres Managed Futures LLC
79,address_for_notices,95,522 Fifth Avenue
80,address_for_notices,95,"New York, New York 10036"
81,address_for_notices,95,Attention: Patrick Egan
82,address_for_notices,95,Email: Patrick.egan@morganstanley.com
83,process_agent,95,(2) 	  Process Agent. For the purpose of Section 13(c) of this Agreement:
84,process_agent,95,Party 	  A appoints as its Process Agent: Not applicable. Party B appoints as its Process Agent: Not applicable.
85,offices,95,(3) 	  Offices.The provisions of Section 10(a) will apply to this Agreement.
86,multibranch_party,95,(4) 	  Multibranch Party.For the purpose of Section 10 of this Agreement:
87,multibranch_party,95,Party 	  A is a Multibranch Party and may act through any Office specified in a Confirmation. Party B is not a Multibranch Party.
88,credit_support_document,95,(5) 	  Credit Support Document.
89,credit_support_document,95,"The ISDA Credit Support Annex (New York Law, Security Interest Form) and supplementary ""Paragraph 13 -- Elections & Variables"" executed by the parties shall constitute a ""Credit Support Document"" in relation to each party, respectively, for all purposes of this Agreement."
90,credit_support_provider,95,(6) 	  Credit Support Provider.
91,credit_support_provider,95,"Credit 	  Support Provider means, in relation to Party A: Not applicable."
92,credit_support_provider,95,"Credit 	  Support Provider means, in relation to Party B: Not applicable."
93,governing_law,95,(7) 	  Governing Law; Jurisdiction. This Agreement will be governed by and construed in accordance with the laws of the State of New York (without reference to choice of law doctrine).
94,jurisdiction,95,"Section 13(b) is amended by (i) deleting the word ""non-exclusive"" in subsection (i)(2) thereof and replacing it with the word ""exclusive"" and (ii) deleting subsection (iii) thereof in its entirety."
95,netting_of_payments,95,"(8) 	  Netting of Payments. ""Multiple Transaction Payment Netting"" will apply for the purpose of Section 2(c) of this Agreement to all Transactions starting from the date of this Agreement."
96,affiliate,95,"(9) 	  "" Affiliate"" will have the meaning specified in Section 14 of this Agreement; provided, however, that with respect to Party B, Affiliate shall exclude Transtrend B.V."
97,absence_of_litigation,95,(10) 	  Absence of Litigation. For the purpose of Section 3(c) of this Agreement:
98,specified_entity,95,""" Specified 	  Entity "" means, in relation to Party A: none."
99,specified_entity,95,""" Specified 	  Entity "" means, in relation to Party B:none."
100,no_agency,95,(11) 	  No Agency. The provisions of Section 3(g) of this Agreement will apply to this Agreement.
101,additional_representation,95,"(12) 	  Additional Representation will apply, and for the purpose of Section 3 of this Agreement, the following will constitute an Additional Representation:"
102,additional_representation,95,"""(h) Relationship Between Parties. Each party will be deemed to represent to the other party on the date on which it enters into a Transaction that (absent a written agreement between the parties that expressly imposes affirmative obligations to the contrary for that Transaction):"
103,additional_representation,95,"(i) Non-Reliance. It is acting for its own account, and it has made its own independent decisions to enter into that Transaction and as to whether that Transaction is appropriate or proper for it based upon its own judgment and upon advice from such advisers as it has deemed necessary. It is not relying on any communication (written or oral) of the other party as investment advice or as a recommendation to enter into that Transaction, it being understood that information and explanations related to the terms and conditions of a Transaction will not be considered investment advice or a recommendation to enter into that Transaction. No communication (written or oral) received from the other party will be deemed to be an assurance or guarantee as to the expected results of that Transaction."
104,additional_representation,95,"(ii) Assessment and Understanding. It is capable of assessing the merits of and evaluating and understanding (on its own behalf or through independent professional advice), and understands and accepts, the terms, conditions and risks of that Transaction. It is also capable of assuming, and assumes, the financial and other risks of that Transaction."
105,additional_representation,95,(iii) Status of Parties. The other party is not acting as a fiduciary for or an adviser to it in respect of that Transaction.
106,additional_representation,95,"(iv) Other Transactions. It understands and acknowledges that the other party may, either in connection with entering into a Transaction or from time to time thereafter, engage in open market transactions that are designed to hedge or reduce the risks incurred"
107,additional_representation,95,by it in connection with such Transaction and that the effect of such open market transactions may be to affect or reduce the value of such Transaction.
108,additional_representation,95,"(v) Eligible Contract Participant. It is an 'eligible contract participant', as defined in Section la(18) of the Commodity Exchange Act, as amended."""
109,additional_representation,95,(13) Party B Additional Representations. Party B represents to Party A at all times until the termination of this Agreement that:
110,additional_representation,95,"(i) 	  Authorization of Investment Manager. The Investment Manager is duly authorized to conduct the trading and investment activities of Party B (including, without limitation, the authority to enter into Transactions, execute Confirmations, exercise all rights of Party B in respect of Transactions, and make payments under this Agreement on behalf of Party B)."
111,additional_representation,95,"(ii) 	  Generally Accepted Accounting Principles. The financial information delivered by it pursuant to Part 3(1)(e) of this Schedule, including the related schedules and notes thereto, has been prepared in accordance with accounting principles that are generally accepted in the United States of America, applied consistently throughout the periods involved (except as disclosed therein)."
112,additional_representation,95,"(iii) 	  No Material Contingent Obligation(s). Neither Party B nor any of its subsidiaries has any material contingent obligation, contingent liability or liability for taxes, long-term lease or unusual forward or long-term commitment, which is not reflected in the financial statements delivered to Party A pursuant to this Schedule or in the notes thereto."
113,additional_representation,95,"Each of the foregoing representations shall constitute an ""Additional Representation"" for purposes of Section 3 of the Agreement."
114,recording_of_conversations,95,"(14) Telephonic Recording. Each party (i) consents to the recording of the telephone conversations of trading, marketing and other relevant personnel of the parties and their Affiliates in connection with this Agreement or any potential Transaction, (ii) agrees to obtain any necessary consent of, and give any necessary notice of such recording to, its relevant personnel and (iii) agrees, to the extent permitted by applicable law, that recordings may be submitted in evidence in any Proceedings."
115,,0,Part 5
116,,0,Other Provisions
117,waiver_of_right,95,"(1) 	  Waiver of Right to Trial by Jury.Each party waives, to the fullest extent permitted by applicable law, any right it may have to a trial by jury in respect of any suit, action or proceeding relating to this Agreement or any Credit Support Document. Each party (i)  certifies that no representative, agent or attorney of the other party or any Credit Support Provider has represented, expressly or otherwise, that such other party would not, in the event of such a suit, action or proceeding, seek to enforce the foregoing waiver and (ii)  acknowledges that it and the other party have been induced to enter into this Agreement and provide for any Credit Support Document, as applicable, by, among other things, the mutual waivers and certifications in this provision."
118,,0,"(2) 	  ISDA Definitions. Reference is hereby made to the 2006 ISDA Definitions (the ""2006 Definitions"") and the 1998 FX and Currency Option Definitions (the ""FX Definitions'') (collectively the ""ISDA Definitions"") each as published by the International Swaps and Derivatives Association, Inc., which are hereby incorporated by reference herein. Any term used and not otherwise defined herein which are contained in the ISDA Definitions shall have the meaning set forth therein."
119,specified_transaction,95,"(3) 	  Scope of Agreement. Notwithstanding anything contained in this Agreement to the contrary, any transaction (other than a repurchase transaction, reverse repurchase transaction, buy/sell-back transaction, securities lending transaction, margin loan, forward purchase or sale of a security, or any transaction that is a futures, option or similar exchange-traded transaction) which may otherwise constitute a ""Specified Transaction"" (without regard to the phrase ""which is not a Transaction under this Agreement but"" in the definition of ""Specified Transaction"") for purposes of this Agreement which has been or will be entered into between the parties shall constitute a ""Transaction"" which is subject to, governed by, and construed in accordance with the terms of this Agreement, unless any Confirmation with respect to a Transaction entered into after the execution of this Agreement expressly provides otherwise."
120,,0,"(4) 	  Inconsistency. In the event of any inconsistency between any of the following documents, the relevant document first listed below shall govern: (i) a Confirmation; (ii) this Schedule and or Paragraph 13 of an ISDA Credit Support Annex (as applicable); (iii) the ISDA Definitions; and (iv) the printed form of ISDA Master Agreement and ISDA Credit Support Annex (as applicable). In the event of any inconsistency between provisions contained in the 2006 Definitions and the FX Definitions, the FX Definitions shall prevail."
121,financial_statements,95,"(5) 	  Financial Statements. Section 3(d) is hereby amended by adding the following in the third line thereof after the word ""respect"" and before the period:"
122,financial_statements,95,"""or, in the case of financial statements, a fair presentation in all material respects, of the financial condition of the relevant party""."
123,calculation_agent,95,(6) 	  Calculation Agent.
124,calculation_agent,95,"(i) Subject to the provisions of this Part 5(6) and except as otherwise provided in the applicable Confirmation or Master Confirmation, the Calculation Agent will be Party A; provided , however , that if an Event of Default occurs and is continuing in respect of Party A, the Calculation Agent will be Party B or an Independent Dealer (as defined below) reasonably selected by Party B."
125,calculation_agent,95,"(ii) The procedure set forth in this subpart (ii) is applicable to all Transactions except Credit Derivative Transactions (as defined in the 2003 ISDA Credit Derivatives Definitions) (or any successor ISDA publication to such definitions) and Non-Disputable Equity Derivatives Transactions). Unless otherwise agreed in a global master confirmation agreement between the parties, a ""Non-Disputable Equity Derivatives Transaction"" means any Transaction in respect of which (y) the relevant Confirmation incorporates the 2002 ISDA Equity Derivatives Definitions (or any successor ISDA publication to such definitions) and (z) one or more of the Exchanges is located (A) in any of Bahrain, Czech Republic, Egypt, Greece, Hungary, Iceland, Jordan, Kuwait, Morocco, Oman, Poland, Qatar, Russia, Saudi Arabia, South Africa, Turkey or the United Arab Emirates, (B) anywhere in Asia other than Japan, Australia, Hong Kong, New Zealand or Singapore or (C) anywhere in Latin America other than Brazil."
126,calculation_agent,95,"A party (the "" Objecting Party"") has the right to dispute in good faith and on commercially reasonable grounds a particular Determination made by the Calculation Agent, provided that the Objecting Party notifies the other party and the Calculation Agent (if the other party is not the Calculation Agent) of such dispute promptly (but in no event later than one Reference Day) after the Calculation Agent has provided the Objecting Party and the other party (if the other party is not the Calculation Agent) with notice of such Determination."
127,calculation_agent,95,"In any such instance, the parties shall, within three Reference Days after such notice, jointly select three Independent Dealers (or, if the parties cannot jointly agree on three, each party shall select an Independent Dealer, which two Independent Dealers shall jointly select a third Independent Dealer). Each such Independent Dealer shall be requested by the Calculation Agent to make a Determination as to the disputed matter within three Reference Days after its appointment."
128,calculation_agent,95,In the event that two or three Independent Dealers provide a Determination as to the disputed matter within three Reference Days after their respective appointments:
129,calculation_agent,95,"(y) 	  if those Determinations are susceptible to the calculation of an arithmetic mean, the arithmetic mean of such Determinations shall be binding on the parties for the disputed matter, absent manifest error; or"
130,calculation_agent,95,"(z) 	  if those Determinations are not susceptible to the calculation of an arithmetic mean (e.g., Determinations as to whether or not an event has occurred or terms of a Transaction are to be adjusted), then (A) if a majority of the responding Independent Dealers provided the same Determination, such Determination shall be binding on the parties for the disputed matter, absent manifest error, or (B) if a majority of the Independent Dealers did not provide the same Determination, the responding Independent Dealers will jointly appoint a fourth Independent Dealer (the ""Resolver""). The Resolver will select, within two Reference Days after its appointment, from the Determinations originally provided by the responding Independent Dealers,"
131,calculation_agent,95,"with the selected Determination being binding on the parties for the disputed matter, absent manifest error."
132,calculation_agent,95,"The costs of any Independent Dealers or Resolver shall be borne by (x) the Objecting Party if the Determination made pursuant to this subpart (ii) substantially comports with the relevant Determination made by the Calculation Agent or if the relevant Determination made by the Calculation Agent otherwise applies, (y) Party B if Party B disputes a Determination made by a Calculation Agent selected by Party B, or (z) Party A, if Party A is the Calculation Agent and the Determination made pursuant to this subpart (ii) does not substantially comport with the relevant Determination made by the Calculation Agent."
133,calculation_agent,95,The following terms used in this Part 5(6) have the following meanings:
134,calculation_agent,95,"""Determination"" means any determination, calculation, or adjustment, as the case may be."
135,calculation_agent,95,"""Independent Dealer"" means a leading dealer in the relevant market that is not an Affiliate of either of the parties or any other appointed Independent Dealer."
136,calculation_agent,95,"""Reference Day"" means, in respect of any Transaction, a Business Day as defined as set forth in the Confirmation evidencing such Transaction or, absent such definition, a day that is a Banking Day (as defined in the 2006 ISDA Definitions) in New York and in the location of the office of Party A where such Transaction is booked."
137,calculation_agent,95,"(iii) A party's right to dispute a Determination under subpart (ii) immediately above shall (1) cease to be applicable at any time that a Potential Event of Default or Event of Default in respect of such party or an Additional Termination Event in respect of which such party is the sole Affected Party has occurred and is continuing, (2) be inapplicable in respect of any Transaction for which the relevant Confirmation or Master Confirmation sets forth procedures for disputing a Determination by the Calculation Agent, and (3) be inapplicable to any Determination made pursuant to the terms of any Protocol sponsored by ISDA to which the parties adhere. Notwithstanding a party's exercise of its right to dispute a Determination under subpart (ii) immediately above, any undisputed amounts or deliveries in respect of any Transaction shall be made by the relevant party as if no dispute existed."
138,,0,Part 6
139,fx_transactions,95,Foreign Exchange  & Currency Option Transactions
140,fx_transactions,95,(1) Section 2.2(a) of the FX Definitions is hereby amended by substituting the following therefor in its entirety:
141,fx_transactions,95,(a) Deliverable FX Transaction.
142,fx_transactions,95,"(i) Unless the parties expressly agree in a Confirmation of a Deliverable FX Transaction that this subsection (i) shall be inapplicable to such Deliverable FX Transaction, the obligation of Party A to make a payment in respect of any Deliverable FX Transaction on a Settlement Date is subject to the condition precedent that Party B shall have first satisfied its obligation to make each payment under such Deliverable FX Transaction, subject to any applicable condition precedent and any applicable provisions of Article 5."
143,fx_transactions,95,"(ii) If the parties expressly agree in a Confirmation of a Deliverable FX Transaction that subsection (i) immediately above shall be inapplicable to such Deliverable FX Transaction, each party will pay, on the Settlement Date in respect of such Deliverable FX Transaction, the amount specified as payable by it in the related Confirmation, subject to any applicable condition precedent and any applicable provisions of Article 5."
144,fx_transactions,95,(2) Section 3.4 of the FX Definitions is amended by adding the following:
145,fx_transactions,95,"(c) Discharge and Termination. Unless otherwise agreed, any Call or any Put written by a party will automatically be terminated and discharged, in whole or in part, as applicable, against a Call or a Put, respectively, written by the other party, such termination and discharge to occur automatically upon the payment in full of the last Premium payable in respect of such Currency Option Transactions; provided that such termination and discharge may only occur in respect of Currency Option Transactions:"
146,fx_transactions,95,(i) each being with respect to the same Put Currency and the same Call Currency;
147,fx_transactions,95,(ii) each having the same Expiration Date and Expiration Time;
148,fx_transactions,95,"(iii) each being of the same style, i.e. either both being American style Currency Option Transactions or both being European style Currency Option Transactions;"
149,fx_transactions,95,(iv) each having the same Strike Price and other material terms;
150,fx_transactions,95,(v) neither of which shall have been exercised by delivery of a Notice of Exercise; and
151,fx_transactions,95,(vi) each having been transacted by the same pair of Offices of the Buyer and Seller.
152,fx_transactions,95,"and, upon the occurrence of such termination and discharge, neither party shall have any further obligation to the other party in respect of the relevant Currency Option Transactions or, as the case may be, parts thereof so terminated and discharged. In the case of a partial termination and discharge (i.e., where the relevant Currency Option Transactions are for different amounts of the Currency Pair), the remaining portion of the Currency Option Transaction which is partially discharged and terminated shall continue to be a Currency Option Transaction for all purposes of this Agreement, including this Section 3.4(c)."
153,fx_transactions,95,(3) 	  Section 3.7(a) of the FX Definitions is hereby amended by substituting the following therefor in its entirety:
154,fx_transactions,95,"(a) 	  Deliverable Currency Option Transaction. In respect of an Exercise Date under a Deliverable Currency Option Transaction, on the Settlement Date, except as otherwise set forth in this Section 3.7(a), Buyer will pay to Seller the Put Currency Amount and Seller will pay to Buyer the Call Currency Amount, subject to the provisions of Section 3.6(c), any other applicable condition precedent and any applicable provisions of Article 5. Unless"
155,fx_transactions,95,"the parties expressly agree in a Confirmation of a Deliverable Currency Option Transaction that this sentence shall be inapplicable to such Deliverable Currency Option Transaction, Party A may, by notice to Party B before the Settlement Date of any Deliverable Currency Option Transaction, require that each party pay the USD Equivalent of the amount payable by under such Deliverable Currency Option Transaction. ""USD Equivalent"" means (i) if the relevant currency is U.S. dollars, the amount of U.S. dollars and (ii) if the relevant currency is not U.S. dollars, the equivalent in U.S. dollars of the amount of such currency as determined by Party A in a commercially reasonable manner based on market rates available to Party A at such time in the New York foreign exchange market (or, at the option of Party A, in the foreign exchange market of any other financial center which is then open for business)."
156,fx_transactions,95,(4) 	  Confirmations.
