index,clause_key,confidence,text
38,specified_transaction_termination,100,"(3)In connection with an interest rate swap, cap, collar or other Transaction intended to mitigate interest rate risk relating to loans arising under the Credit Agreement (such Transaction, a ""Specified Swap""), the principal amount outstanding, or, in the case of a revolving loan or line of credit, the maximum revolving facility or commitment amount, under the relevant Credit Agreement shall, at any given time, be reduced to an amount less than the Notional Amount (as defined and specified ip the Confirmation for such Specified Swap); provided, however, that (A) an Additional Termination Event of the type described in this clause (3) shall only permit Party A to terminate the Specified Swap to the extent necessary to reduce such then scheduled Notional Amount to an amount equal to the principal amount, or maximum revolving facility or commitment amount, in the case of a revolving loan or line of credit, which then remains outstanding or in effect under such Credit Agreement, after giving effect to such payment or facility or commitment reduction, and (B) the relevant Specified Swap shall be the only Affected Transaction."
39,,100,31 	  [Rev. 09/28/16]
40,other_termination_events,80,"(ii)Confirmation ATE's. The occurrence of any event designated in a Confirmation as an ""Additional Termination Event"", as to which (unless otherwise specified in such Confirmation) the Transaction relating to such Confirmation shall be the sole Affected Transaction."
41,,100,Part 2
42,,100,Tax Representations
43,payer_representations,100,"(a)Payer Representations. For the purpose of Section 3(e) of this Agreement, Party A and Party B each make the following representation:"
44,payer_representations,100,"It is not required by any applicable law, as modified by the practice of any relevant governmental revenue authority, of any Relevant Jurisdiction to make any deduction or withholding for or on account of any Tax from any payment (other than interest under Section 9(h) of this Agreement) to be made by it to the other party under this Agreement. In making this representation, it may rely on (i) the accuracy of any representations made by the other party pursuant to Section 3(f) of this Agreement, (ii) the satisfaction of the agreement contained in Section 4(a)(i) or 4(a)(iii) of this Agreement and the accuracy and effectiveness of any document provided by the other party pursuant to Section 4(a)(i) or 4(a)(iii) of this Agreement, and (iii) the satisfaction of the agreement of the other party contained in Section 4(d) of this Agreement, except that it will not be a breach of this representation where reliance is placed on clause (ii) above and the other party does not deliver a form or document under Section 4(a)(iii) by reason of material prejudice to its legal or commercial position."
45,payee_representations,100,(b)Payee Representations.
46,payee_representations,100,"(i) For the purpose of Section 3(f) of this Agreement, Party A makes the following representation:"
47,payee_representations,100,"It is a national banking association under the laws of the United States and a ""U.S. person"" (as that term is used in section 1.1441-4(a)(3)(h) of the United States Treasury Regulations (as amended, the ""Regulations"")) for purposes of the U.S. Internal Revenue Code of 1986 (as amended, ""Code"")."
48,payee_representations,100,"(ii) , For the purpose of Section 3(f) of the Agreement, Party B makes the following representations: It is a ""U.S. person"" (as that term is used in section 1.144 l-4(a)(3)(ii) of the Regulations) for purposes of the Code."
49,fatca,100,"(c)FATCA. Withholding Tax imposed on payments to non-US counterparties under the United States Foreign Account Tax Compliance Act. ""Tax"" as used in Part 2(a) of this Schedule (Payer Tax Representation) and ""Indemnifiable Tax"" as defined in Section 14 of this Agreement shall not include any U.S. federal withholding tax imposed or collected pursuant to Sections 1471 through 1474 of the U.S. Internal Revenue Code of 1986, as amended (the ""Code""), any current or future regulations or official interpretations thereof, any agreement entered into pursuant to Section 1471(b) of the Code, or any fiscal or regulatory legislation, rules or practices adopted pursuant to any intergovernmental agreement entered into in connection with the implementation of such Sections of the Code (a ""FATCA Withholding Tax""). For the avoidance of doubt, a FATCA Withholding Tax is a Tax the deduction or withholding of which is required by applicable law for the purposes of Section 2(d) of this Agreement."
50,,100,32 	  [Rev. 09/28/16]
51,,100,Part 3
52,,100,Agreement to Deliver Documents
53,,100,"For the purpose of Sections 4(a)(i) and 4(a)(ii) of this Agreement, each party agrees to deliver the following documents, as applicable:"
54,delivery_of_tax_forms,100,"(a)Tax forms, documents or certificates to be delivered are:"
55,,100,﻿
56,delivery_of_tax_forms,100,"﻿Party required to deliver document 	    	  Form/Document/Certificate 	    	  Date by which to be delivered ﻿ Party A 	    	  An Executed United States IRS Form W-9 (or any successor thereto). 	    	  (i) Upon execution and delivery of this Agreement, (ii) promptly upon reasonable demand by the other party, and (Hi) promptly upon learning that any form previously provided to the other party has become obsolete, incorrect, or ineffective."
57,delivery_of_tax_forms,100,"﻿ Party B 	    	  An executed United States IRS Form W9, W-8BEN, United States IRS Form W-8BEN-E, and/or an IRS Form W-8ECI (or any successor thereto), as applicable. 	    	  (i) Upon execution and delivery of this Agreement, (ii) promptly upon reasonable demand by the other party, and (iii) promptly upon learning that any form previously provided to the other party has become obsolete, incorrect, or ineffective."
58,delivery_of_tax_forms,100,"﻿ Party A and Party B 	    	  Any form or document that may be required or reasonably requested in order to allow the other party to make a payment under this Agreement without any deduction or withholding for or on account of any Tax or with such deduction or withholding at a reduced rate, completed accurately and in a manner reasonably satisfactory to the other party. 	    	  Promptly upon the earlier of (i) reasonable demand by the other party, and (ii) learning that the form or document is required."
59,,100,﻿
60,,100,33 	  [Rev. 09/28/16]
61,,100,﻿
62,,100,(b)Other documents to be delivered are:
63,,100,﻿
64,corporate_documents,100,"﻿ Party Required to Deliver Document 	    	  Form/Document/Certificate 	    	  Date by which Document shall be Delivered 	    	  Covered by Section 3(d) Representation ﻿ Party A and Party B 	    	  Certified evidence of the authority, incumbency and specimen signature of each authorized person executing any document on its behalf or on behalf of its Credit Support Provider (if any) in connection with this Agreement and any Credit Support Document upon execution of each document by any such person including, (A) in  the case of a corporation or bank, board resolutions and certificate of incumbency certified by the secretary or an assistant secretary of such party, (B) in the case of a general or limited partnership, a certified copy of the partnership agreement and certificate of the partner incumbency, (C) in the case of a limited liability company, certificates of members or managing members, (D) in the case of personal or family trusts, a trust certificate in the form provided by Party A, and (E) in all other cases, and in the case of foreign (non0U.S.) entities, such documents and instruments (including powers of attorney) as the receiving party may reasonably request in order to evidence the due authorization and capacity of the relevant signer and entity. 	    	  On or before execution of this Agreement and any Credit Support Document. 	    	  Yes."
65,,100,﻿
66,,100,34 	  [Rev. 09/28/16]
67,financial_statements,100,"Party A and Party B 	    	  A copy of the most recent annual audited consolidated financial statements for itself or its Credit Support Provider, as applicable, prepared in accordance with accounting principles that are generally accepted for institutions of its type in the jurisdiction of its organization and certified by independent public accounts. 	    	  For Party B, as and when required by the Credit 	    	  Yes ﻿ Party B 	    	  A copy of the most recent unaudited quarterly consolidated financial statements for itself or its Credit Support Provider, as applicable, prepared in accordance with GAAP, consistently applied. 	    	  As and when required by the Credit Agreement. 	    	  Yes ﻿ Party B 	    	  The Credit Support Documents referred to in Part 4(f) in form and substance satisfactory to Party A. 	    	  Upon execution of this Agreement. 	    	  Yes ﻿ Party B 	    	  Such other documents, instruments and agreements, if any, as are specified in the relevant Confirmation, each in such manner and at such time or times as may be specified therein. 	    	  Upon request 	    	  Yes"
68,,100,﻿
69,,100,Part 4
70,,100,Miscellaneous
71,address_for_notices,100,(a)Addresses for Notices. For the purpose of Section 12(a) of this Agreement:
72,address_for_notices,100,(i) Address for notices or communications to Party A:
73,address_for_notices,100,"MUFG Union Bank, N.A."
74,address_for_notices,100,"1221 Avenue of the Americas, 7th floor New York, New York 10020"
75,address_for_notices,100,"Attention: Manager, IB&M - Sales & Trading Product Management"
76,address_for_notices,100,Telephone No: (212) 782-6593 Facsimile No: (212) 782-6428 Email:
77,address_for_notices,100,ISDAgroup@us.mufg.jp
78,,100,35 	  [Rev. 09/28/16]
79,address_for_notices,100,"For any notices with respect to Section 5, except for Section 5(a)(i), and/or notices with respect to Section 6 of this Agreement for Party A an additional copy shall be sent to:"
80,address_for_notices,100,"MUFG Union Bank, N.A."
81,address_for_notices,100,"445 South Figueroa Street, 11th Floor (G11-120)"
82,address_for_notices,100,"Los Angeles, CA 90071 Attention: Head of Sales and Trading Facsimile: (213) 236-7018 Telephone: (213) 236-5563 Email: ISDAgroup@us.mufg.jp"
83,address_for_notices,100,(ii) Address for notices or communications to Party B:
84,address_for_notices,100,"Pricesmart, Inc."
85,address_for_notices,100,9740 Scranton Road
86,address_for_notices,100,"San Diego, CA 92121"
87,address_for_notices,100,"Attention: Atul Patel, SVP and Treasurer"
88,address_for_notices,100,Phone: (858) 404-8831
89,address_for_notices,100,Email: apatel@pricesmart.com
90,address_for_notices,100,(For all purposes)
91,process_agent,100,(b)Process Agent. For the purpose of Section 13(c) of this Agreement:
92,process_agent,100,Party A appoints as its Process Agent: Not Applicable.
93,process_agent,100,Party B appoints as its Process Agent:Not Applicable.
94,offices,100,(c)Offices. The provisions of Section 10(a) will apply to this Agreement.
95,multibranch_party,100,(d)Multibranch Party. For the purpose of Section 10(b) of this Agreement:
96,multibranch_party,100,Party A is not a Multibranch Party and for the purposes of this Agreement may act only through the following Office:- Los Angeles.
97,multibranch_party,100,Party B is not a Multibranch Party.
98,calculation_agent,100,"(e)Calculation Agent. The Calculation Agent is Party A, unless otherwise specified in a Confirmation in relation to the relevant Transaction."
99,credit_support_document,100,"(f)Credit Support Document ""Credit Support Document"" means in relation to Party A: Not Applicable]"
100,credit_support_document,100,"""Credit Support Document"" means in relation to Party B: Any document or agreement which by its terms secures, guarantees or otherwise supports Party B's obligations hereunder from time to time, whether or not this Agreement, any Transaction or any type of transaction entered into hereunder is specifically referenced or described in any such document."
101,credit_support_provider,100,"(g)Credit Support Provider. ""Credit Support Provider"" means in relation to Party A: None."
102,credit_support_provider,100,"""Credit Support Provider "" means in relation to Party B: Any person now or hereafter party to a Credit Support Document, other than Party B, that provides security, a guaranty or other credit support for Party B's obligations hereunder."
103,governing_law,100,(h)Governing Law. This Agreement will be governed by and construed in accordance with the laws of the State of New York (without reference to choice of law doctrine other than New York General Obligations
104,,100,36 	  [Rev. 09/28/16]
105,governing_law,100,Law Section 5-1401).
106,netting_of_payments,100,"(i)Netting of Payments. ""Multiple Transaction Payment Netting"" will not apply for the purpose of Section 2(c) of this Agreement."
107,affiliate,100,"(j)""Affiliate"" (i) in the case of Party A means MUFG Americas Holdings Corporation and any entity controlled, directly or indirectly, by MUFG Americas Holdings Corporation (with ""control"" meaning ownership of the majority of the voting power of the entity), and (ii) in the case of Party B has the meaning specified in Section 14 of this Agreement."
108,absence_of_litigation,100,(k)Absence of Litigation. For the purpose of Section 3(c):
109,specified_entity,100,"""Specified Entity"" means in relation to Party A: None."
110,specified_entity,100,"""Specified Entity"" means in relation to Party B: Any Affiliate."
111,no_agency,100,(l)No Agency. The provisions of Section 3(g) will apply to this Agreement with regard to Party A and Party B.
112,additional_representation,100,"(m)Additional Representation will apply. For the purpose of Section 3 of this Agreement, the following will constitute Additional Representations:"
113,additional_representation,100,(1)Advice of Counsel; Absence of Commitment. Each party represents to the other party on the date on which it enters into this Agreement that:
114,additional_representation,100,"(i)Advice of Counsel. It has been advised by counsel of its own choosing, or has had the opportunity to consult with counsel of its own choosing, in the negotiation, execution and delivery of this Agreement."
115,additional_representation,100,"(ii)Absence of Commitment. It acknowledges and agrees that neither party has any obligation to enter into any given Transaction, or any Transaction."
116,additional_representation,100,"(2)Status of Parties; Line of Business. Each party represents to the other party as of the date on which it enters into this Agreement, and will be deemed to represent to the other party on the date on which it enters into a Transaction, that:"
117,additional_representation,100,"(i)Eligible Contract Participant. It is an ""eligible contract participant"" as such term is defined in the U.S. Commodity Exchange Act, as amended."
118,additional_representation,100,"(ii)Status of Parties. The other party has no fiduciary obligation to it, and is not acting as its advisor, in respect of this Agreement or such Transaction."
119,additional_representation,100,(iii)Line of Business. It has entered into this Agreement and such Transaction in conjunction with its line of business (including financial intermediation services) or the financing of its business.
120,additional_representation,100,(3)Relationship Between Parties. Each party represents to the other party on the date on which it enters into a Transaction that (absent a written agreement between the parties that expressly imposes affirmative obligations to the contrary for such Transaction):
121,additional_representation,100,"(i)Non-Reliance. It is acting for its own account, and it has made its own independent decisions to enter into such Transaction and as to whether such Transaction is appropriate or proper for it based upon its own judgment and advice from such advisers as it has deemed necessary. It is not relying on any"
122,,100,37 	  [Rev. 09/28/16]
123,additional_representation,100,"communication (written or oral) of the other party as investment advice or as a recommendation to enter into such Transaction, it being understood that information and explanations related to the terms and conditions of a Transaction will not be considered investment advice or a recommendation to enter into such Transaction. No communication (written or oral) received from the other party will be deemed to be an assurance or guarantee as to the expected results of such Transaction."
124,additional_representation,100,"(ii)Assessment and Understanding. It is capable of assessing the merits of and understanding (on its own behalf or through independent professional advice), and understands and accepts, the terms, conditions and risks of such Transaction. It is also capable of assuming, and assumes, the risks of such Transaction."
125,erisa,100,"(4)ERISA. Each party represents to the other on the date on which it enters into this Agreement and at all times thereafter that it is not (i) an employee benefit plan as defined in Section 3(3) of the Employee Retirement Income Security Act of 1974, as amended (""ERISA""), or a plan as defined in Section 4975(e)(1) of the Code, subject to Title I of ERISA or Section 4975 of the Code, or a plan as so defined but which is not subject to Title I of ERISA or Section 4975 of the Code but which is subject to another law materially similar to Title I of ERISA or Section 4975 of the Code (each, an ""ERISA Plan (ii) a person or entity acting on behalf of an ERISA Plan, or (iii) a person or entity the assets of which constitute assets of an ERISA Plan."
126,additional_representation,100,(5)Special Entity. Party B represents to Party A as of the date hereof and as of each date of a Transaction hereunder that it is not a Special Entity as defined under CFTC Regulation S. 23.401(c).
127,breach_investment_guidelines,100,"(6)Compliance with Policies. Party B further represents and warrants to Party A, on each date on which it enters into a Transaction hereunder, that such Transaction, and its terms and conditions, complies in all respects with all policies and management directives and guidelines of Party B, together with all resolutions, bylaws and other provisions of Party B's constitutional documents. Party B acknowledges and agrees that Party A has no obligation to confirm Party B's compliance with, or to forbear from transacting with Party B on account of, any such policies, directives, guidelines, resolutions, bylaws or constitutional documents, whether or not Tarty A may have knowledge of same."
128,dodd_frank,100,"Protocol Covered Agreement. For purposes of the ISDA August 2012 DF Protocol Agreement published on August 13,2012 and the ISDA March 2013 DF Protocol Agreement published on March 22, 2013 (the ""Protocol Agreement""), the parties acknowledge and agree that this Agreement shall constitute a Protocol Covered Agreement as defined under the Protocol Agreement."
129,additional_representation,100,"(o)Incorporation of Credit Agreement Provisions. The (i) covenants and agreements (other than in respect of the payment of amounts owing under the Credit Agreement) and (ii) representations and warranties of Party B contained in the Credit Agreement, as in effect from time to time (together, the ""Incorporated Provisions""), are hereby incorporated by reference into and made a part of Section 4 (as to covenants and agreements) and Section 3 (as to representations and warranties, which shall be Additional Representations, repeated as of the date of this Agreement and each date a Transaction is entered into) of this Agreement as though set out in full herein, mutatis mutandis. If the Credit Agreement is terminated or ceases to be in full force and effect, the Incorporated Provisions will nevertheless remain in full force and effect for purposes of this Agreement."
130,recording_of_conversations,100,"(p)Recording of Conversations. Each party (i) consents to the recording of telephone conversations between the trading, marketing and other relevant personnel of the parties in connection with this Agreement or any potential Transaction, (ii) agrees to obtain any necessary consent of, and give any necessary notice of such recording to, its relevant personnel, and (iii) agrees, to the extent permitted by applicable law, that recordings may be submitted in evidence in any Proceedings."
131,,100,38 	  [Rev. 09/28/16]
132,additional_representation,100,"(q)Accuracy of Specified Information. Section 3(d) is hereby amended by adding in the third line thereof after the word ""respect"" and before the period, the phrase ""or, in the case of audited or unaudited financial statements, a fair presentation of the financial condition of the relevant person""."
133,,100,Part 5
134,,100,Other Provisions
135,,100,"(a) ISDA Definitions. The definitions and provisions contained in the 2006 ISDA Definitions (the ""2006 Definitions'*), as published by the International Swaps and Derivatives Association, Inc., as such definitions are in effect on the respective Trade Dates of respective Transactions, are incorporated into this Agreement and any Confirmation which supplements and forms a part of this Agreement, and all capitalized terms used in this Agreement or a Confirmation, unless otherwise defined in this Agreement or the Confirmation, shall have the respective meanings set forth in the 2006 Definitions. In the event of any conflict between the provisions of this Agreement and the provisions of the 2006 Definitions, the provisions of this Agreement shall apply, and in the event of any conflict between the provisions of this Agreement and a Confirmation, the provisions of the Confirmation shall apply."
136,,100,(b) Additional Defined Terms.
137,,100,"""Bank Affiliate"" means, as to Party A, any direct or indirect subsidiary of Party A's ultimate parent entity, Mitsubishi UFJ Financial Group, Inc. or its successor."
138,,100,"""Credit Agreement"" means, individually and collectively, each instrument or agreement now existing or hereafter arising evidencing or relating to Specified Indebtedness incurred by Party B from Party A."
139,,100,"""GAAP"" means, as at any entity, generally accepted accounting principles as to such type of entity in the jurisdiction of such entity's organization."
140,,100,(b)Service of Process.
141,jurisdiction,100,(i)The third sentence of Section 13(c) is amended in its entirety to read as follows:
142,jurisdiction,100,The parties irrevocably consent to service of process given in the manner provided for notices in Section 12(a)(i) or 12(a)(iv).
143,,100,"(c)USA Patriot Act Notice. Party A is subject to the USA Patriot Act and hereby notifies Party B that pursuant to the requirements of that Act, Party A is required to obtain, verify and record information that identifies Party B, which information includes the name and address of Party B and other information that will allow Party A to identify Party B in accordance with that Act."
144,,100,(d)Safe Harbors; No Merger of Swap Transactions. Each party to this Agreement acknowledges that:
145,,100,"(i)This Agreement, including any Credit Support Document, is a ""swap agreement"" and a ""master netting agreement"" as defined in the U.S. Bankruptcy Code (the ""Bankruptcy Code""), and a ""netting contract"" as defined in the netting provisions of the Federal Deposit Insurance Corporation Improvement Act of 1991 (""FDIC1A'');"
146,,100,"(ii)Party A is a ""master netting agreement participant,"" a ""financial institution,"" a ""financial participant,"" a ""forward contract merchant"" and a ""swap participant"" as defined in the Bankruptcy Code, and a ""financial institution"" as defined in the netting provisions of FDICIA; and"
147,,100,"(iii)If and to the extent Transactions may be intended to mitigate interest rate risk associated with, or otherwise be entered into in connection with, loans (including bilateral and syndicated) provided or to be provided by Party A to Party B (the ""Relevant Loans""), such Transactions are intended"
148,,100,39 	  [Rev. 09/28/16]
149,,100,"to be separate and independent from and not merged with and into the Relevant Loans. Accordingly, (1) the rights and obligations of the parties in respect of the Transactions shall be governed exclusively by this Agreement and the Credit Support Documents, (2) Close-out Amounts in respect of such Transactions shall not be deemed prepayment penalties or default interest in respect of the Relevant Loans, (3) the existence of any commitment of Party A to extend further Relevant Loans shall not imply any commitment of Party A to enter into Transactions in respect of such Relevant Loans, and (4) waivers, amendments and other accommodations provided from time to time by Party A in respect of the Relevant Loan documents shall not be deemed applicable to this Agreement unless expressly agreed to have such effect by Party A."
150,waiver_of_right,100,"(e)WAIVER OF JURY TRIAL. EACH PARTY EXPRESSLY, INTENTIONALLY, AND IRREVOCABLY WAIVES ANY AND ALL RIGHT TO TRIAL BY JURY SUCH PARTY MAY OTHERWISE HAVE IN ANY LEGAL PROCEEDING IN CONNECTION WITH THIS AGREEMENT OR ANY TRANSACTION."
151,jurisdiction,100,"(f)Disputes. All claims, causes of action or other disputes concerning this Agreement or any Transaction (each a ""Claim""), including any and all questions of law or fact relating thereto, shall, at the written request of any party, be determined by judicial reference pursuant to the California Code of Civil Procedure. The parties shall select a single neutral referee, who shall be a retired state or federal judge. In the event that the parties cannot agree upon a referee, the referee shall be appointed by the court. The referee shall report a statement of decision to the court. Nothing in this paragraph shall limit the right of any party at any time to exercise self-help remedies,Tbreclose against collateral or obtain provisional remedies. The parties shall bear the fees and expenses of the referee equally unless the referee orders otherwise. The referee shall also determine all issues relating to the applicability, interpretation, and enforceability of this paragraph."
152,waiver_of_right,100,The parties acknowledge that the Claims will not be adjudicated by a jury.
153,confidentiality,100,"(g)Consent to Disclosure. Party B consents to Party A effecting such disclosure as Party A may deem appropriate to enable Party A to transfer Party B's records and information to process and execute Party B's instructions, or in pursuance of Party A's or Party B's commercial interest, to any of its Affiliates."
154,confidentiality,100,"For the avoidance of doubt, Party B's consent to disclosure includes the right on the part of Party A to allow access to any intended recipient of Party B's information, to the records of Party A by any means."
155,transfer_restrictions,100,"(h)Transfer. Section 7 of the Agreement shall be amended by adding the following immediately prior to the final sentence thereof: ""In addition, Party B hereby consents to the transfer and assignment, with or without novation, by Party A of its interest in and obligations under this Agreement and any or all Transactions to (i) any Bank Affiliate, or (ii) any person to whom Party A is assigning or transferring its interests and obligations as a lender under and in accordance with the Credit Agreement."""
156,,100,"(j)  Procedures for Entering into Transactions. With respect to all Transactions, Section 9(e)(ii) of the Agreement is amended by adding the following at the end thereof:"
157,,100,"On or promptly following the Trade Date of a Transaction, the Calculation Agent will send to the other party to this Agreement a Confirmation. Such other party will promptly thereafter confirm the accuracy of, or request the correction of, such Confirmation. If the party other than the Calculation Agent fails to accept or dispute with reasonable specificity the Confirmation within three Local Business Days after it was sent to such party, the Confirmation shall be deemed to be a correct reflection of the parties' agreement on the terms of the Transaction referred to therein, absent manifest error. The requirement set forth in this Section and elsewhere in this Agreement that the parties exchange Confirmations shall for all purposes be deemed satisfied by a Confirmation sent and an acknowledgment deemed given as provided herein."
158,2002_protocol,100,"(k)2002 Master Agreement Protocol. The parties agree that the definitions and provisions of the ISDA 2002 Master Agreement Protocol as published by the International Swaps and Derivatives Association, Inc. on July 15, 2003 (the ""Protocol"") are incorporated into and apply to this Agreement as if set out in full herein, for the purpose of indicating agreement by the parties to the amendments set out in Annexes 1 to 18 of the"
159,,100,40 	  [Rev. 09/28/16]
160,2002_protocol,100,Protocol. References in the Protocol to a 2002 Master Agreement shall be deemed to be references to this Agreement.
161,,100,"(l)Transactions legally binding. A Transaction is concluded, and the parties are legally bound by the terms of such Transaction, from the moment they agree to the terms of such Transaction, whether orally or otherwise. As such, once a Transaction is entered into between the parties, it may not be cancelled (unless the parties agree to the terms of such a cancellation including the amount of costs and fees payable in connection therewith) and after a premium or any other payment is made by a party pursuant to the terms of a Transaction, such payment shall not be refundable (unless otherwise agreed by the parties). For the avoidance of doubt, nothing in this clause shall interfere with the rights of the parties to designate an Early Termination Date or, if applicable, the operation of Automatic Early Termination."
162,,100,41 	  [Rev. 09/28/16]
163,,100,IN WITNESS WHEREOF the parties have executed this document as of the date specified on the first page of this document.
164,,100,![Picture 13](c803-20161130xex10_2g002.jpg)
165,,100,42 	  [Rev. 09/28/16]
