index,clause_key,confidence,text
32,ownership,90,"(2)            Without Party A's prior written consent, (x) Party B changes its jurisdiction of organization and/or organizational form from a limited liability company formed under the laws of the State of Delaware or (y) any amendment, supplement or other modification is made to the limited liability company agreement of Party B, in each case, to the extent such change, amendment, supplement or other modification has, or could reasonably be expected to have, a Material Adverse Effect."
33,ownership,90,"(3)            The Party B Investor ceases to be the sole owner, beneficially and of record, of all of the equity ownership interests issued by Party B."
34,ownership,90,"(4)            The Party B Investor or any legal successor thereto (the ""Manager "") ceases to be the manager of Party B or ceases to have authority to enter into transactions pursuant to this Agreement on behalf of Party B and shall not have been replaced by another person or entity as to which Party A has not made an objection, having a reasonable basis, in writing within 10 Business Days following notice."
35,ownership,90,"(5)            The Party B Investor fails to maintain FSIC IV Advisor, LLC, or a successor thereto acceptable to Party A in its sole discretion (the ""Investment Advisor "") as its sole investment adviser."
36,ownership,90,"(6)            The Investment Advisor fails to maintain GSO/Blackstone Debt Funds Management LLC (""GDFM "") or an Affiliate thereof, or a successor thereto acceptable to Party A in its sole discretion, as the sole sub-adviser to the Investment Advisor in managing the investment and reinvestment of the assets of the Party B Investor."
37,breach_investment_guidelines,90,"(7)            Party B fails to comply with its investment strategies and/or restrictions as in effect on the date hereof to the extent such non-compliance has, or could reasonably be expected to have, a Material Adverse Effect."
38,specified_indebtness,90,"(8)            Party B incurs, assumes or otherwise becomes liable in respect of any Specified Indebtedness (other than any Specified Indebtedness arising under any Transaction hereunder)."
39,,100,3
40,fund_termination,90,(9)              The Party B Investor or Party B shall dissolve or liquidate.
41,breach_investment_guidelines,90,(10)           There occurs any material change to or departure from a Fundamental Policy of the Party B Investor or Party B that relates to Party B's performance of its obligations under this Agreement without the prior consent of Party A (which consent shall not be unreasonably withheld).
42,regulatory_event,90,"(11)           The Party B Investor violates Section 18, as modified by Section 61, of the 1940 Act."
43,regulatory_event,90,(12)           The Party B Investor violates Section 55(a) of the 1940 Act.
44,regulatory_event,90,(13)           The Party B Investor's election to be subject to the provisions of Sections 55 through 65 of the 1940 Act pursuant to Section 54(a) of the 1940 Act is revoked by order of the Securities and Exchange Commission or is withdrawn by the Party B Investor pursuant to Section 54(c) of the 1940 Act.
45,regulatory_event,90,"(14)           If, after the parties hereto have entered into one or more Transactions, (x) due to the adoption of or any change in any applicable law or regulation (including, without limitation, a change with respect to Section 18 of the 1940 Act or any rule or regulation promulgated thereunder) or (y) due to the announcement of or any change in the interpretation by any court, tribunal or regulatory authority with competent jurisdiction of any applicable law or regulation (including any action taken by the U.S. Securities Exchange Commission), Party B determines that it will, or has, become illegal for Party B or materially detrimental to Party B's interests to perform its obligations in respect of one or more such Transactions. For purposes of this Additional Termination Event, both parties hereto will be the Affected Parties and all Transactions will be Affected Transactions."
46,,100,As used herein:
47,,100,"""1940 Act "" means the Investment Company Act of 1940, as amended."
48,,100,"""Fundamental Policy "" means any policies of the Party B Investor that may not be changed without the vote of the owners of shares of common stock of the Party B Investor."
49,,100,"""Material Adverse Effect "" means a material adverse effect on (a) the ability of Party B or its Credit Support Provider to perform any of its obligations under this Agreement or any Credit Support Document to which Party B or its Credit Support Provider is a party, (b) the rights of or benefits available to Party A under this Agreement or any Credit Support Document to which Party B or its Credit Support Provider is a party, (c) the authority of the Manager to act as Party B's agent in entering into and confirming Transactions and in receiving notices to Party B under this Agreement or (d) whether any Transaction shall be consistent with the then-current and applicable investment policies, trading strategies and/or restrictions of Party B and the Party B Investor."
50,,100,4
51,,100,Part 2
52,payer_representations,95,Tax Representations
53,payer_representations,95,"(a)            Payer Representations. For the purpose of Section 3(e) of this Agreement, Party A will make the following representation and Party B will make the following representation:"
54,payer_representations,90,"It is not required by any applicable law, as modified by the practice of any relevant governmental revenue authority, of any Relevant Jurisdiction to make any deduction or withholding for or on account of any Tax from any payment (other than interest under Section 9(h) of this Agreement) to be made by it to the other party under this Agreement. In making this representation, it may rely on (i) the accuracy of any representations made by the other party pursuant to Section 3(f) of this Agreement, (ii) the satisfaction of the agreement contained in Section 4(a)(i) or 4(a)(iii) of this Agreement and the accuracy and effectiveness of any document provided by the other party pursuant to Section 4(a)(i) or 4(a)(iii) of this Agreement and (iii) the satisfaction of the agreement of the other party contained in Section 4(d) of this Agreement, except that it will not be a breach of this representation where reliance is placed on clause (ii) above and the other party does not deliver a form or documents under Section 4(a)(iii) by reason of material prejudice to its legal or commercial position."
55,payee_representations,95,"(b)            Payee Representations. For the purpose of Section 3(f) of this Agreement, Party A and Party B make the representations specified below, if any:"
56,payee_representations,95,The following representations will apply to Party A:
57,payee_representations,95,"It is a national banking association organized under the laws of the United States, and its U.S. taxpayer identification number is 13-5266470."
58,payee_representations,95,"It is ""exempt"" within the meaning of Treasury Regulation sections 1.6041-3(p) and 1.6049-4(c) from information reporting on Form 1099 and backup withholding."
59,payee_representations,95,The following representations will apply to Party B:
60,payee_representations,95,Party B is a limited liability company organized under the laws of the State of Delaware.
61,payee_representations,95,Party B is a disregarded entity for U.S. Federal income tax purposes.
62,payee_representations,95,"The Party B Investor is a corporation incorporated under the laws of the State of Maryland, and its U.S. taxpayer identification number is 47-3258730."
63,payee_representations,95,The Party B Investor is a regulated investment company for U.S. Federal income tax purposes.
64,,100,5
65,delivery_of_tax_forms,95,Part 3 Agreement to Deliver Documents
66,delivery_of_tax_forms,95,For the purpose of Section 4(a) of this Agreement:
67,delivery_of_tax_forms,95,"I. Tax forms, documents or certificates to be delivered are:"
68,delivery_of_tax_forms,95,Party required to 	   	 Form/Document/ 	   	 Date by which to deliver document 	   	 Certificate 	   	 Be delivered Party A 	   	 An executed IRS Form W-9 (or any successor form) (together with any required attachments) with respect to Party A. 	   	 Upon execution and delivery of this Agreement; and promptly upon learning that any form previously provided by such party has become obsolete or incorrect.
69,delivery_of_tax_forms,95,"Party B 	   	 An executed IRS Form W-9 (or any successor form) (together with any required attachments) with respect to the Party B Investor, indicating Party B as the disregarded entity name with respect to the Party B Investor. 	   	 Upon execution and delivery of this Agreement; and promptly upon learning that any form previously provided by such party has become obsolete or incorrect."
70,other_documents,90,II. Other documents to be delivered are:
71,other_documents,90,"Party required to deliver document 	   	 Form/Document/ Certificate 	   	 Date by which to be delivered 	   	 Covered by Section 3(d) Party A and Party B 	   	 Evidence reasonably satisfactory to the other party of the (i) authority of such party to enter into this Agreement, each Credit Support Document to which it is a party and any Transactions and (ii) the authority and genuine signature of the individual signing this Agreement on behalf of such party to execute the same. 	   	 Upon execution and delivery of this Agreement and, if requested by the other party, as soon as practicable after execution of any Confirmation of any other Transaction. 	   	 Yes"
72,,100,6
73,financial_statements,95,"Party B 	   	 Evidence reasonably satisfactory to the other party of the (i) authority of such party to enter into the Party B Investor Guarantee and (ii) the authority and genuine signature of the individual signing the Party B Investor Guarantee on behalf of such party to execute the same. 	   	 Upon execution and delivery of this Agreement. 	   	 Yes Party B 	   	 The annual report of the Party B Investor containing audited consolidated financial statements prepared in accordance with accounting principles that are generally accepted in the United States of America and certified by independent certified public accountants for each fiscal year. 	   	 As soon as available and in any event within 120 days (or as soon as practicable after becoming publicly available) after the end of each of the Party B Investor's fiscal years. 	   	 Yes; provided that the phrase ""is, as of the date of the information, true, accurate and complete in every material respect"" in Section 3(d) shall be deleted and the phrase ""fairly presents, in all material respects, the financial condition and results of operations as of their respective dates and for the respective periods covered thereby"" shall be inserted in lieu thereof."
74,,100,7
75,financial_statements,95,"Party B 	   	 The unaudited consolidated financial statements, the consolidated balance sheet and related statements of income of the Party B Investor for each of the first three fiscal quarters of each fiscal year prepared in accordance with accounting principles that are generally accepted in the United States of America. 	   	 As soon as available and in any event within 60 days (or as soon as practicable after becoming publicly available) after the end of each of the Party B Investor's fiscal quarters. 	   	 Yes; provided that the phrase ""is, as of the date of the information, true, accurate and complete in every material respect"" in Section 3(d) shall be deleted and the phrase ""fairly presents, in all material respects, the financial condition and results of operations as of their respective dates and for the respective periods covered thereby"" shall be inserted in lieu thereof."
76,corporate_documents,95,"Party B 	   	 Certified copies of (a) the articles of incorporation and bylaws of the Party B Investor; (b) the limited liability company agreement of Party B, (c) the Investment Management Agreement between Party B and the Manager, (d) the Investment Advisory and Administrative Services Agreement dated September 21, 2015 between the Party B Investor and the Investment Advisor and (e) the Investment Sub- Advisory Agreement dated September 21, 2015 between the Investment Advisor and GDFM. 	   	 Upon execution and delivery of this Agreement and as soon as practicable after any amendment, supplement or other modification of any thereof. 	   	 Yes"
77,,100,8
78,other_documents,90,"Party B 	   	 A confirmation, addressed to Party A, from each of the Investment Advisor and GDFM to the effect that no advice given by Party A or its Affiliates shall form a primary basis for any investment advice provided by it relating to any Transaction under or in connection with this Agreement, that neither Party A nor any of its Affiliates is or shall be a fiduciary or advisor with respect to the Party B Investor or Party B and that no amounts paid or to be paid to Party A or its Affiliates are attributable to any advice provided by Party A or its Affiliates. 	   	 Upon execution and delivery of this Agreement. 	   	 Yes Party A 	   	 A duly executed copy of each Credit Support Document in relation to Party A specified in Part 4(f) of this Schedule. 	   	 Upon execution and delivery of this Agreement. 	   	 No Party B 	   	 A duly executed copy of each Credit Support Document in relation to Party B specified in Part 4(f) of this Schedule. 	   	 Upon execution and delivery of this Agreement. 	   	 No Party B 	   	 Such other documents that may be reasonably requested by Party A from time to time. 	   	 As per written request by Party A. 	   	 Yes"
79,,100,9
80,,100,Part 4
81,,100,Miscellaneous
82,address_for_notices,95,(a)            Addresses for Notices. For the purpose of Section 12(a) of this Agreement:
83,address_for_notices,95,Address for notices or communications to Party A:
84,address_for_notices,95,"Address: 	 Capital Markets Documentation Unit 388 Greenwich Street, 17th Floor New York, New York  10013 Attention:        Director Derivatives Operations Facsimile No.:  212-816-5550 (For all purposes) Address for notices or communications to Party B:"
85,address_for_notices,95,"Address: 	 Cheltenham Funding LLC c/o FS Investment Corporation IV 201 Rouse Boulevard Philadelphia, PA 19112 Attention:  Gerald F. Stahlecker Phone:  215-495-1169 Fax:  215-222-4649 Email: jerry.stahlecker@franklinsquare.com"
86,,100,10
87,,100,With copy to:
88,,100,"GSO Capital Partners 345 Park Ave., New York, N.Y. 10154 Attention: Angelina Perkovic angelina.perkovic@gsocap.com Phone: 212-503-2146 Fax: 212-503-6921 \- and - Alice Taormina alice.taormina@gsocap.com Phone: 212-503-2148"
89,process_agent,95,(b)          Process Agent. For the purpose of Section 13(c) of this Agreement:
90,process_agent,95,Party A appoints as its Process Agent: Not Applicable
91,process_agent,95,Party B appoints as its Process Agent: Not Applicable
92,offices,95,(c)          Offices. The provisions of Section 10(a) will apply to this Agreement.
93,multibranch_party,95,(d)          Multibranch Party. For the purpose of Section 10(b) of this Agreement:
94,multibranch_party,95,"Party A is a Multibranch Party and may enter into a Transaction through any of the following offices: New York, London, Singapore and Sydney."
95,multibranch_party,95,Party B is not a Multibranch Party.
96,calculation_agent,95,(e)          Calculation Agent. The Calculation Agent will be Party A unless otherwise specified in a Confirmation in reference to the relevant Transaction.
97,,100,11
98,credit_support_document,95,(f)           Credit Support Document.
99,credit_support_document,95,"(i)           In relation to Party A, the Credit Support Annex dated as of the date hereof and attached hereto between the parties hereto; and"
100,credit_support_document,95,"(ii)         In relation to Party B, (1) the Credit Support Annex dated as of the date hereof and attached hereto between the parties hereto, (2) the Account Control Agreement referred to in said Credit Support Annex and (3) the guarantee dated as of the date hereof (the ""Party B Investor Guarantee"") made by the Party B Investor in favor of Party A."
101,credit_support_provider,95,(g)          Credit Support Provider.
102,credit_support_provider,95,"(i)          In relation to Party A, none; and"
103,credit_support_provider,95,"(ii)         In relation to Party B, so long as the Party B Investor Guarantee remains in effect, the Party B Investor."
104,governing_law,95,"(h)         Governing Law. This Agreement shall be construed in accordance with, and this Agreement and all matters arising out of or relating in any way whatsoever to this Agreement (whether in contract, tort or otherwise) shall be governed by, the law of the State of New York."
105,jurisdiction,95,"(i)          Jurisdiction. Section 13(b)(i) of this Agreement is hereby amended by deleting in line 2 of paragraph 2 the word ""non-"" and by deleting paragraph (iii) thereof. The following shall be added at the end of Section 13(b): ""Nothing in this provision shall prohibit a party from bringing an action to enforce a money judgment in any other jurisdiction."""
106,affiliate,95,"(j)           ""Affiliate "" will have the meaning specified in Section 14 of this Agreement."
107,specified_entity,90,"(k)          Absence of Litigation. For the purpose of Section 3(c), ""Specified Entity"" means in relation to Party A, any Affiliate of Party A, and in relation to Party B, each Specified Entity referred to in Part 1 of this Schedule."
108,no_agency,95,(l)            No Agency. The provisions of Section 3(g) will apply to this Agreement.
109,additional_representation,95,"(m)         Additional Representation will apply. Section 3(a) of this Agreement is hereby amended by the deletion of ""and"" at the end of Section 3(a)(iv); the substitution of a semi-colon for the period at the end of Section 3(a)(v) and the addition of Sections 3(a)(vi) to (viii), as follows:"
110,additional_representation,95,"""(vi)       Relationship Between Parties. Each party will be deemed to represent to the other party on the date on which it enters into a Transaction that (absent a written agreement between the parties that expressly imposes affirmative obligations to the contrary for that Transaction):"
111,additional_representation,95,"(1)            No Reliance. It is acting for its own account, and it has made its own independent decisions to enter into that Transaction and as to whether that Transaction is appropriate or proper for it based upon its own judgment and upon"
112,,100,12
113,additional_representation,95,advice from such advisors as it has deemed necessary. It is not relying on any communication (written or oral) of the other party as investment advice or as a recommendation to enter into that Transaction; it being understood that information and explanations related to the terms and conditions of a Transaction shall not be considered investment advice or a recommendation to enter into that Transaction. It has not received from the other party any assurance or guarantee as to the expected results of that Transaction.
114,additional_representation,95,"(2)            Evaluation and Understanding . It is capable of evaluating and understanding (on its own behalf or through independent professional advice), and understands and accepts, the terms, conditions and risks of that Transaction. It is also capable of assuming, and assumes, the financial and other risks of that Transaction."
115,additional_representation,95,(3)            Status of Parties . The other party is not acting as a fiduciary for or an advisor to it in respect of that Transaction.
116,additional_representation,95,"(vii)        Eligible Contract Participant. (a) It is an ""eligible contract participant"" within the meaning of Section 1a of the Commodity Exchange Act, as amended (the ""CEA ""), (b) this Agreement and each Transaction are subject to individual negotiation by each party, and (c) neither this Agreement nor any Transaction will be executed or traded on a ""trading facility"" within the meaning of Section 1a of the CEA."
117,erisa,95,"(viii)       ERISA. The assets that are used in connection with the execution, delivery and performance of this Agreement and the Transactions entered into pursuant hereto are not the assets of an employee benefit or other plan subject to Title I of the Employee Retirement Income Security Act of 1974, as amended (""ERISA ""), a plan described in Section 4975 of the Internal Revenue Code of 1986, as amended (the ""Code ""), an entity whose underlying assets include ""plan assets"" by reason of Department of Labor regulation section 2510.3-101, or a governmental plan that is subject to any federal, state, or local law that is substantially similar to the provisions of Section 406 of ERISA or Section 4975 of the Code."""
118,netting_of_payments,95,"(n)          "" Netting of Payments"" Either party may notify the other in writing, not less than one Local Business Day in advance of one or more Scheduled Payment Dates, that with regard to payments due on that date, Multiple Transaction Payment Netting will apply; provided that no such notice shall be required with respect to any Transaction if the related Confirmation expressly provides that Multiple Transaction Payment Netting will apply. Except to the extent that such advance written notice shall have been given or as is specified in a related Confirmation, subparagraph Multiple Transaction Payment Netting will not apply for purposes of Section 2(c) of this Agreement."
119,,100,13
120,,100,Part 5
121,,100,Other Provisions
122,waiver_of_right,95,"(a)           Waiver of Right to Trial by Jury. EACH PARTY HEREBY WAIVES, TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, ANY RIGHT THAT IT MAY HAVE TO A TRIAL BY JURY IN RESPECT OF ANY PROCEEDING. Each party hereby"
123,waiver_of_right,95,"(i) certifies that no representative, agent or attorney of the other has represented, expressly or otherwise, that the other would not, in the event of a Proceeding, seek to enforce the foregoing waiver and (ii) acknowledges that it has been induced to enter into this Agreement by, among other things, the mutual waivers and certifications in this paragraph."
124,severability,95,"(b)           Severability. Except as otherwise provided in Sections 5(b)(i) or 5(b)(ii) in the event that any one or more of the provisions contained in this Agreement should be held invalid, illegal, or unenforceable in any jurisdiction, the validity, legality and enforceability of the remaining provisions contained herein shall not in any way be affected or impaired thereby. The parties shall endeavor, in good faith negotiations, to replace the invalid, illegal or unenforceable provisions with valid provisions, the economic effect of which comes as close as possible to that of the invalid, illegal or unenforceable provisions."
125,netting_of_payments,90,"(c)           Netting. In the event that any Terminated Transaction cannot be aggregated and netted against all other Terminated Transactions under Section 6(e) of this Agreement, such excluded Terminated Transactions shall be aggregated and netted amongst themselves to the fullest extent permitted by law."
126,escrow_payments,95,"(d)            Escrow Payments. If by reason of the time difference between the cities in which payments are to be made, it is not possible for simultaneous payments to be made on any date on which both parties are required to make payments hereunder, either party may at its option and in its sole discretion notify the other party that payments on that date are to be made in escrow. In this case the deposit of the payment due earlier on that date shall be made by 2:00 p.m. (local time at the place for the earlier payment) on that date with an escrow agent selected by the party giving the notice, accompanied by irrevocable payment instructions (i) to release the deposited payment to the intended recipient upon receipt by the escrow agent of the required deposit of the corresponding payment from the other party on the same date accompanied by the irrevocable payment instructions to the same effect or (ii) if the required deposit of the corresponding payment is not made on that same date, to return the payment deposited to the party that paid it into escrow. The party that elects to have payments made in escrow shall pay the costs of the escrow arrangements and shall cause those arrangements to provide that the intended recipient of the payment due to be deposited first shall be entitled to interest on that deposited payment for each day in the period of its deposit at the rate offered by the escrow agent for that day for overnight deposits in the relevant currency in the office where it holds that deposited payment (at 11:00 a.m. local time on that day) if that payment is not released by 5:00 p.m. on the date it is deposited for any reason other than the intended recipients' failure to make the escrow deposit it is required to make hereunder in a timely fashion."
127,recording_of_conversations,95,(e)           Recording of Conversations. Each party hereto consents to the recording of its telephone conversations relating to this Agreement or any potential Transaction.
128,,100,14
129,,100,(f)          [Intentionally Omitted]
130,2002_protocol,95,"(g)         2002 Master Agreement Protocol. The parties agree that the definitions and provisions contained in Annexes 1 to 16 and Section 6 of the 2002 Master Agreement Protocol published by the International Swaps and Derivatives Association, Inc. on 15th July 2003 are incorporated into and apply to this Agreement."
131,additional_representation,90,(h)         Additional Party B Representations. Section 3 of this Agreement is hereby amended by the addition of the following representations (which shall be made solely by Party B to Party A):
132,breach_investment_guidelines,90,"(h)          Compliance with Investment Policies. The execution, delivery, and performance by Party B of this Agreement and each Confirmation does not conflict with or violate the investment policies, trading strategies and/or restrictions of the Party B Investor as set forth in the offering and organizational documents, in each case as in effect from time to time, of the Party B Investor."
133,ownership,90,"(i)           Manager Authorized as Agent. The Manager is duly authorized to act as Party B's agent in entering into and confirming Transactions and receiving notices to Party B under this Agreement, and the Manager's entering into or confirmation of any Transaction shall be sufficient to bind Party B, with the result that Party B's signature shall not be required on any Confirmation."
134,regulatory_event,90,"(j)           Compliance with 1940 Act. The Party B Investor has elected to be subject to the provisions of Sections 55 through 65 of the 1940 Act pursuant to Section 54(a) of the 1940 Act. Party B will enter into any Transaction in compliance with its investment policies; the execution of this Agreement by Party B, the entry by Party B into any Transaction hereunder, and the performance of its obligations hereunder and under each Transaction, will not result in a violation by the Party B Investor of any provision of the 1940 Act applicable to business development companies. The Party B Investor has disclosed in its prospectus or other offering documents that it may enter into transactions of the type contemplated by this Agreement, to the extent required by applicable laws and regulations. The Board of Directors of the Party B Investor, or its equivalent, has given all necessary approvals for the Party B Investor (either directly or through a subsidiary) to enter into this Agreement and any Transaction. The Party B Investor is not a person of which Party A is an ""affiliated person"", or an affiliated person of an affiliated person, within the meaning of Section 2(a)(3) of the 1940 Act."
135,breach_investment_guidelines,90,(k)          Assets of Party B. All of the assets of Party B are available to satisfy the obligations of Party B under this Agreement.
136,breach_investment_guidelines,90,(l)           Obligations Pari Passu. The obligations of Party B to Party A under this Agreement rank at least pari passu with all other senior unsecured indebtedness of Party B.
137,additional_representation,90,Party B covenants that (i) it will not take any action during the term of any Transaction that would render any of the representations and warranties in this Part 5(h) untrue and (ii) it will take all
138,,100,15
139,additional_representation,90,necessary action during the term of each Transaction to cause such representations and warranties to continue at all times to be true.
140,additional_representation,90,(i)          Manager Representations. The following representations shall be made by the Manager in accordance with Section 3 of this Agreement as if the Manager was a party to this Agreement:
141,additional_representation,90,"""(i) Manager Representations. The Manager represents and warrants to Party A (x) that it is duly authorized to act as Party B's agent in entering into and confirming Transactions and in receiving notices to Party B under this Agreement, and (y) that any Transaction shall be entered into in accordance with the applicable investment policies, trading strategies and/or restrictions of Party B and the Party B Investor as are then in effect."
142,additional_representation,90,"(ii) No Investment Advice from Party A. The Manager represents and agrees that no advice given by Party A or its Affiliates shall form a primary basis for any decision by or on behalf of the Manager relating to any Transaction under or in connection with this Agreement, that neither Party A nor any of its Affiliates is or shall be a fiduciary or advisor with respect to the Manager or Party B and that no amounts paid or to be paid to Party A or its Affiliates are attributable to any advice provided by Party A or its Affiliates."""
143,additional_representation,90,"(j)           Additional Party B Covenant. For purposes of Section 4 of this Agreement, the following shall be added immediately following paragraph"
144,,100,(e) thereof:
145,additional_termination_events,90,"""(f) Notification Requirements. Party B shall notify Party A in writing immediately upon the occurrence of any of the following: (i) any Additional Termination Event in relation to Party B, (ii) a material change in the investment policies of Party B or the Party B Investor as they relate to derivatives transactions, borrowing, leverage or other matters arising under Section 18 of the 1940 Act (as modified by Section 61 of the 1940 Act) and Section 55(a) of the 1940 Act; (iii) the entry by Party B, the Party B Investor or the Manager into an agreement that would result in the merger, change in control or reorganization of Party B, the Party B Investor or the Manager; (iv) Party B or the Party B Investor or the Manager becomes aware of the commencement of litigation or regulatory action against Party B, the Party B Investor or the Manager that has, or could reasonably be expected to have, a Material Adverse Effect; or (v) the independent public accountant of the Party B Investor resigns, is dismissed, or issues a report on the Party B Investor's financial statements that contains an adverse opinion or disclaimer of opinion, or issues an opinion that is qualified or modified as to uncertainty, audit scope or audit principles."""
146,,100,(k)          [Intentionally Omitted].
147,,100,"(l)          Recourse Limited to Party B. Notwithstanding anything to the contrary contained in this Agreement, the Schedule or any Confirmation or other document issued or delivered in connection with any Transaction entered into under this Agreement, any amounts owed or liabilities incurred by Party B hereunder or in respect of any Transaction entered into under this Agreement, shall be satisfied solely from the assets of Party B and no recourse whether by set-off or otherwise, shall be had to the assets of the Manager or any director, officer or employee or partner of Party B or the"
148,,100,16
149,,100,"Manager or any of their Affiliates, except that the foregoing will not limit service of process on Party B by delivery of notice on its behalf to Party B."
150,limitation_of_liability,95,"(m)          Limitation on Liability. No party shall be required to pay or be liable to the other party for any consequential, indirect or punitive damages, opportunity costs or lost profits; provided that the foregoing shall not limit any party's obligation to make any amount otherwise payable in accordance with the express provisions of this Agreement."
151,fatca,95,"(n)          Foreign Account Tax Compliance Act. The parties agree that the definitions and provisions contained in the ISDA 2012 FATCA Protocol as published by the International Swaps and Derivatives Association, Inc. on August 15, 2012, are incorporated into and apply to this Agreement as if set forth in full herein."
152,hire_act_protocols,95,"(o)           ISDA 2010 Short Form HIRE Act Protocol. The parties agree that solely as between Party A and Party B, the definitions and provisions contained in the Attachment to the ISDA 2010 Short Form HIRE Act Protocol published by the International Swaps and Derivatives Association, Inc. on November 30, 2010 (""Short Form Protocol Attachment "") will be deemed to be incorporated herein, mutatis mutandis, as though such definitions and provisions were set out in full herein, with any such conforming changes as are necessary to deal with what would otherwise be inappropriate or incorrect cross references. The parties further agree that the Implementation Date (as such term is defined in the Short Form Protocol Attachment) shall be the date of execution of this Agreement."
153,,100,17
154,,100,IN WITNESS WHEREOF the parties have executed this document on the respective dates specified below with effect from the date specified on the first page of this document.
155,,100,"CITIBANK, N.A. 	   	 CHELTENHAM FUNDING LLC By: 	 /s/ Scott L. Flood 	   	 By: 	 /s/ Gerald F. Stahlecker Name: Scott L. Flood 	   	   	 Name: Gerald F. Stahlecker Title: Vice President 	   	   	 Title: Executive Vice President FS INVESTMENT CORPORATION IV , in its individual capacity in respect of the representations made by the Manager in Part 5(i) of this Schedule."
156,,100,"By: 	 /s/ Gerald F. Stahlecker Name: Gerald F. Stahlecker Title: Executive Vice President Date: January 19, 2016"
157,,100,ISDA Master Schedule - Signature Page
